50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,1.111697,,,,,,,,,,,,,,,,,,,,,,c56e1570-1e4d-4d45-97dc-db2af95f71a9,674,,,"[88.5, 46.7]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,19312.0,Robert Pirès ,16.0,Left Midfield,36,1,Arsenal,['5aeb764c-f307-4fac-ab81-d8bee84887d4'],52,,40.0,Right Foot,"[117.6, 38.2, 0.5]",,"[{'location': [87.6, 67.6], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [83.8, 60.0], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [117.9, 39.8], 'player': {'id': 20145, 'name': 'Thomas Løvendahl Sørensen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.5, 40.8], 'player': {'id': 24971, 'name': 'Nwankwo Christian Kanu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.3, 33.2], 'player': {'id': 40361, 'name': 'Mark Anthony Delaney'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.1, 40.9], 'player': {'id': 15761, 'name': 'Olof Mellberg'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.4, 50.0], 'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [88.7, 45.5], 'player': {'id': 4394, 'name': 'Peter Whittingham'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.4, 43.8], 'player': {'id': 24763, 'name': 'Ronny Johnsen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.4, 19.7], 'player': {'id': 40363, 'name': 'Lee Hendrie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [90.2, 38.8], 'player': {'id': 20019, 'name': 'Thomas Hitzlsperger'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.1, 55.0], 'player': {'id': 40359, 'name': 'Jlloyd Tafari Samuel'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",2460f661-37fd-4aa4-8043-01171f979af0,,100.0,Saved,0.016206186,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:15:52.637,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,41.0,Right Hand,,56.0,Saved Twice,44.0,Set,45.0,Diving,33.0,Shot Saved,5aeb764c-f307-4fac-ab81-d8bee84887d4,675,,,"[2.2, 40.3]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,20145.0,Thomas Løvendahl Sørensen,1.0,Goalkeeper,36,1,Arsenal,['c56e1570-1e4d-4d45-97dc-db2af95f71a9'],53,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:15:53.749,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,,0.36402,,,,,,,,,,,,,,,,,,,,,,ba737e5a-e7c1-4663-bbeb-95e32ff4d4f8,676,,,"[6.6, 37.9]",16,,True,,,0.07035349,,68.0,Drop Kick,,,,"[66.2, 42.1]",3.0,High Pass,,59.747803,,9.0,Incomplete,,,,,,,,,,1,8,From Keeper,20145.0,Thomas Løvendahl Sørensen,1.0,Goalkeeper,37,59,Aston Villa,['7beeac37-c39f-49cb-9953-be48626aa897'],11,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:11.749,30,Pass,
,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,7beeac37-c39f-49cb-9953-be48626aa897,677,,,"[53.9, 38.0]",16,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,37,59,Aston Villa,['ba737e5a-e7c1-4663-bbeb-95e32ff4d4f8'],12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:12.113,9,Clearance,True
,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,66bc37c8-cf4e-41ae-b8eb-f30a6143ed2f,678,,,"[53.9, 38.0]",16,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,26194.0,Pascal Cygan,5.0,Left Center Back,37,59,Aston Villa,,12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:12.160,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,1.602437,,,,,,,,,,,,,,,,,,,,,,f3695abf-8484-4f54-be6c-072ad7a12f55,679,,,"[46.2, 52.0]",16,,,,,-0.51423734,,37.0,Head,,,,"[61.6, 43.3]",2.0,Low Pass,,17.687567,,9.0,Incomplete,,3633.0,Gareth Barry,,,,,66.0,Recovery,1,8,From Keeper,15761.0,Olof Mellberg,3.0,Right Center Back,37,59,Aston Villa,"['31bb8c4c-709d-4bc0-ac60-e7669c6b3644', 'f559e80d-bc9b-4226-8c50-2382f4672794']",14,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:14.254,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,1.302229,,,,,,,,,,,,,,,,,,,,,,65abcffb-7d80-4a7b-bff3-230f7957a902,680,,,"[64.4, 39.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,3633.0,Gareth Barry,16.0,Left Midfield,37,59,Aston Villa,"['b6a807cc-6f91-4620-bf53-c87c921a3d15', 'cd914ce3-68d4-488f-ab82-b716107d6c3c', 'f559e80d-bc9b-4226-8c50-2382f4672794']",15,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:15.795,17,Pressure,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31bb8c4c-709d-4bc0-ac60-e7669c6b3644,681,,,"[63.5, 41.4]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,3633.0,Gareth Barry,16.0,Left Midfield,37,59,Aston Villa,['f3695abf-8484-4f54-be6c-072ad7a12f55'],15,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:15.856,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,f559e80d-bc9b-4226-8c50-2382f4672794,682,,,"[58.5, 36.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,37,59,Aston Villa,"['65abcffb-7d80-4a7b-bff3-230f7957a902', 'f3695abf-8484-4f54-be6c-072ad7a12f55']",15,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:15.856,2,Ball Recovery,True
,,,,,,,,"[65.8, 38.0]",,,,,,,,,,,,,,,,1.066409,,,,,,,,,,,,,,,,,,,,,,cd914ce3-68d4-488f-ab82-b716107d6c3c,683,,,"[58.5, 36.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,37,59,Aston Villa,"['65abcffb-7d80-4a7b-bff3-230f7957a902', 'b6a807cc-6f91-4620-bf53-c87c921a3d15', 'f559e80d-bc9b-4226-8c50-2382f4672794']",15,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:15.856,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.027497,,,,,,,,,,,,,,,,,,,,,,b6a807cc-6f91-4620-bf53-c87c921a3d15,684,,,"[65.8, 38.0]",16,,,,,0.15460055,,70.0,Other,,,,"[73.5, 39.2]",2.0,Low Pass,,7.7929454,,,,,24971.0,Nwankwo Christian Kanu,,,,,,,1,8,From Keeper,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,37,59,Aston Villa,"['007ebb7a-4bae-4a45-98c3-1cd8750bff5e', '65abcffb-7d80-4a7b-bff3-230f7957a902']",16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:16.923,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007ebb7a-4bae-4a45-98c3-1cd8750bff5e,685,,,"[73.5, 39.2]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,37,59,Aston Villa,['b6a807cc-6f91-4620-bf53-c87c921a3d15'],17,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:17.950,42,Ball Receipt*,
,,,,,,,,"[72.7, 45.4]",,,,,,,,,,,,,,,,1.505654,,,,,,,,,,,,,,,,,,,,,,2d6f2ecf-871d-490a-afcd-70231a2000c7,686,,,"[73.5, 39.2]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,37,59,Aston Villa,"['007ebb7a-4bae-4a45-98c3-1cd8750bff5e', 'f85dabdc-5fce-4f99-9200-725a352b6c92']",17,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:17.950,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,3.626039,,,,,,,,,,,,,,,,,,,,,,f85dabdc-5fce-4f99-9200-725a352b6c92,687,,,"[72.7, 45.4]",16,,,,,0.4444192,,40.0,Right Foot,,,,"[110.5, 63.4]",3.0,High Pass,,41.866932,,9.0,Incomplete,,15754.0,Fredrik Ljungberg,,,,,,,1,8,From Keeper,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,37,59,Aston Villa,"['2a578f5b-ccc9-425d-990b-ca52b91c3262', '6044b117-1064-4cb3-b1d5-2659cdc2dce4']",19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:19.456,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a578f5b-ccc9-425d-990b-ca52b91c3262,688,,,"[91.4, 43.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,15754.0,Fredrik Ljungberg,12.0,Right Midfield,37,59,Aston Villa,['f85dabdc-5fce-4f99-9200-725a352b6c92'],23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:23.082,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,6044b117-1064-4cb3-b1d5-2659cdc2dce4,689,,,"[9.6, 16.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40359.0,Jlloyd Tafari Samuel,6.0,Left Back,37,59,Aston Villa,['f85dabdc-5fce-4f99-9200-725a352b6c92'],23,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:23.082,2,Ball Recovery,
,,,,,,,,"[9.1, 5.0]",,,,,,,,,,,,,,,,2.324486,,,,,,,,,,,,,,,,,,,,,,3e1adc9b-50fa-47e9-8039-c32acf2d215a,690,,,"[9.6, 16.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40359.0,Jlloyd Tafari Samuel,6.0,Left Back,37,59,Aston Villa,"['395054f9-eacf-49c6-b58f-e64f37bd0243', '6044b117-1064-4cb3-b1d5-2659cdc2dce4']",23,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:23.082,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,3.396472,,,,,,,,,,,,,,,,,,,,,,395054f9-eacf-49c6-b58f-e64f37bd0243,691,,,"[9.1, 5.0]",16,,,,,0.042855393,,38.0,Left Foot,,,,"[67.4, 7.5]",3.0,High Pass,,58.353577,,9.0,Incomplete,,40362.0,Juan Pablo Ángel Arango,,,,,,,1,8,From Keeper,40359.0,Jlloyd Tafari Samuel,6.0,Left Back,37,59,Aston Villa,"['7b2ff56d-2fec-4fc0-8b30-683d4860236f', 'f7d66a24-925a-496a-a2c6-7dc6c688f6fe']",25,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:25.406,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7d66a24-925a-496a-a2c6-7dc6c688f6fe,692,,,"[66.2, 10.3]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,From Keeper,40362.0,Juan Pablo Ángel Arango,24.0,Left Center Forward,37,59,Aston Villa,['395054f9-eacf-49c6-b58f-e64f37bd0243'],28,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:28.803,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.750641,,,,,,,,,,,,,,,,,,,,,,7b2ff56d-2fec-4fc0-8b30-683d4860236f,693,,,"[52.7, 72.6]",16,,,,,-0.18622284,,37.0,Head,,,,"[66.5, 70.0]",2.0,Low Pass,,14.042791,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,66.0,Recovery,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,38,1,Arsenal,"['395054f9-eacf-49c6-b58f-e64f37bd0243', '573e40b4-5bf3-406e-a5ba-1d979cf8076a']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:28.803,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573e40b4-5bf3-406e-a5ba-1d979cf8076a,694,,,"[66.5, 70.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,38,1,Arsenal,['7b2ff56d-2fec-4fc0-8b30-683d4860236f'],30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:30.554,42,Ball Receipt*,
,,,,,,,,"[70.5, 67.5]",,,,,,,,,,,,,,,,1.898661,,,,,,,,,,,,,,,,,,,,,,c0dde76f-014c-48ad-a696-f08ea3ef7ff9,695,,,"[66.5, 70.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,38,1,Arsenal,"['3a034494-95c9-4399-9e43-e18557129a7a', '573e40b4-5bf3-406e-a5ba-1d979cf8076a']",30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:30.554,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.288871,,,,,,,,,,,,,,,,,,,,,,3a034494-95c9-4399-9e43-e18557129a7a,696,,,"[70.5, 67.5]",16,,,,,-2.180255,,40.0,Right Foot,,,,"[63.1, 56.9]",1.0,Ground Pass,,12.92749,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,38,1,Arsenal,['44c4d80f-e0ee-4ca9-8c48-6a3326ba209f'],32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:32.452,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44c4d80f-e0ee-4ca9-8c48-6a3326ba209f,697,,,"[63.1, 56.9]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,38,1,Arsenal,['3a034494-95c9-4399-9e43-e18557129a7a'],33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:33.741,42,Ball Receipt*,
,,,,,,,,"[61.2, 54.3]",,,,,,,,,,,,,,,,0.84963,,,,,,,,,,,,,,,,,,,,,,cd41b42b-d121-435b-83b0-54f2426f4956,698,,,"[63.1, 56.9]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,38,1,Arsenal,"['44c4d80f-e0ee-4ca9-8c48-6a3326ba209f', '8e80636d-2b6b-4540-bdd9-a95f1ad27781']",33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:33.741,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.125354,,,,,,,,,,,,,,,,,,,,,,8e80636d-2b6b-4540-bdd9-a95f1ad27781,699,,,"[61.2, 54.3]",16,,,,,-2.5364814,,40.0,Right Foot,,,,"[49.2, 46.0]",1.0,Ground Pass,,14.590751,,,,,26194.0,Pascal Cygan,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,38,1,Arsenal,['04914b92-767b-4040-bd84-748b9b8b2ad0'],34,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:34.591,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04914b92-767b-4040-bd84-748b9b8b2ad0,700,,,"[49.2, 46.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,38,1,Arsenal,['8e80636d-2b6b-4540-bdd9-a95f1ad27781'],35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:35.716,42,Ball Receipt*,
,,,,,,,,"[52.2, 50.2]",,,,,,,,,,,,,,,,1.396026,,,,,,,,,,,,,,,,,,,,,,623cc264-41b1-42e6-a270-a8d8ba2e9e95,701,,,"[49.2, 46.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,38,1,Arsenal,"['04914b92-767b-4040-bd84-748b9b8b2ad0', '92d2fb89-9c83-4708-8a56-76a51a2e70d3', 'f8a761e5-5d9f-4bd4-9653-731815276e04']",35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:35.716,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.12288,,,,,,,,,,,,,,,,,,,,,,f8a761e5-5d9f-4bd4-9653-731815276e04,702,,,"[67.0, 40.5]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20180.0,Marcus Allbäck,22.0,Right Center Forward,38,1,Arsenal,"['623cc264-41b1-42e6-a270-a8d8ba2e9e95', '92d2fb89-9c83-4708-8a56-76a51a2e70d3']",36,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:36.049,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,1.306813,,,,,,,,,,,,,,,,,,,,,,92d2fb89-9c83-4708-8a56-76a51a2e70d3,703,,,"[52.2, 50.2]",16,,,,,1.0184928,,38.0,Left Foot,,,,"[68.1, 76.0]",1.0,Ground Pass,,30.30594,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,38,1,Arsenal,"['95217cb6-98d8-4bb2-af31-045fe4add825', 'f8a761e5-5d9f-4bd4-9653-731815276e04']",37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:37.112,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,1.060125,,,,,,,,,,,,,,,,,,,,,,86daa7cd-5b74-41d9-a4e3-4f8d90829a2c,704,,,"[49.0, 6.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,3633.0,Gareth Barry,16.0,Left Midfield,38,1,Arsenal,"['5457b5b3-eb1b-4e0a-91d4-aeeaa3a84bda', '95217cb6-98d8-4bb2-af31-045fe4add825']",38,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:38.312,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95217cb6-98d8-4bb2-af31-045fe4add825,705,,,"[68.1, 76.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,38,1,Arsenal,"['86daa7cd-5b74-41d9-a4e3-4f8d90829a2c', '92d2fb89-9c83-4708-8a56-76a51a2e70d3']",38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:38.419,42,Ball Receipt*,True
,,,,,,,,"[68.1, 74.6]",,,,,,,,,,,,,,,,0.952786,,,,,,,,,,,,,,,,,,,,,,5457b5b3-eb1b-4e0a-91d4-aeeaa3a84bda,706,,,"[68.1, 76.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,38,1,Arsenal,"['22a57e03-4a10-44e8-be55-84b975798df7', '86daa7cd-5b74-41d9-a4e3-4f8d90829a2c', '95217cb6-98d8-4bb2-af31-045fe4add825']",38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:38.419,43,Carry,True
,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,22a57e03-4a10-44e8-be55-84b975798df7,707,,,"[68.1, 74.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,38,1,Arsenal,['54e1febe-a6f7-4c2e-868d-0e89b36d0b64'],39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:39.372,14,Dribble,True
,,,,,,,,,,,,,,,True,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,54e1febe-a6f7-4c2e-868d-0e89b36d0b64,708,,,"[52.0, 5.5]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,3633.0,Gareth Barry,16.0,Left Midfield,39,59,Aston Villa,['22a57e03-4a10-44e8-be55-84b975798df7'],39,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:39.372,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,0.820128,,,,,,,,,,,,,,,,,,,,,,c600a730-b0e1-4868-999e-afb31086e1c3,709,,,"[64.7, 10.1]",16,,,,,-2.430438,,40.0,Right Foot,,,,"[58.2, 4.5]",1.0,Ground Pass,,8.579627,,,,,3633.0,Gareth Barry,,,,,66.0,Recovery,1,1,Regular Play,40362.0,Juan Pablo Ángel Arango,24.0,Left Center Forward,39,59,Aston Villa,['aa1353c2-5b9d-4b6a-8174-629c3ff205aa'],40,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:40.887,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1353c2-5b9d-4b6a-8174-629c3ff205aa,710,,,"[58.2, 4.5]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,3633.0,Gareth Barry,16.0,Left Midfield,39,59,Aston Villa,['c600a730-b0e1-4868-999e-afb31086e1c3'],41,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:41.708,42,Ball Receipt*,
,,,,,,,,"[63.3, 4.7]",,,,,,,,,,,,,,,,1.078516,,,,,,,,,,,,,,,,,,,,,,cd01cb47-f792-45c5-9053-55e64d1340fd,711,,,"[58.2, 4.5]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,3633.0,Gareth Barry,16.0,Left Midfield,39,59,Aston Villa,"['aa1353c2-5b9d-4b6a-8174-629c3ff205aa', 'c840c24e-a1c0-43a5-9266-95c126245b9a']",41,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:41.708,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.962484,,,,,,,,,,,,,,,,,,,,,,c840c24e-a1c0-43a5-9266-95c126245b9a,712,,,"[63.3, 4.7]",16,,,,,1.4172525,,38.0,Left Foot,,,,"[64.6, 13.1]",1.0,Ground Pass,,8.5,,,,,40359.0,Jlloyd Tafari Samuel,,,,,,,1,1,Regular Play,3633.0,Gareth Barry,16.0,Left Midfield,39,59,Aston Villa,['8238f032-a17e-43c0-b7e0-b846f843049c'],42,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:42.786,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8238f032-a17e-43c0-b7e0-b846f843049c,713,,,"[64.6, 13.1]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40359.0,Jlloyd Tafari Samuel,6.0,Left Back,39,59,Aston Villa,['c840c24e-a1c0-43a5-9266-95c126245b9a'],43,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:43.749,42,Ball Receipt*,
,,,,,,,,"[79.6, 14.4]",,,,,,,,,,,,,,,,3.631775,,,,,,,,,,,,,,,,,,,,,,96584b07-0dc4-4802-97dd-61e9f09fc4df,714,,,"[64.6, 13.1]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40359.0,Jlloyd Tafari Samuel,6.0,Left Back,39,59,Aston Villa,"['2a085da2-04a6-4411-985f-385166f28e48', '61c8f85c-5638-47ca-9e8d-4ea9426b9e72', '8238f032-a17e-43c0-b7e0-b846f843049c']",43,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:16:43.749,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.245845,,,,,,,,,,,,,,,,,,,,,,2a085da2-04a6-4411-985f-385166f28e48,715,,,"[41.2, 63.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,39,59,Aston Villa,['96584b07-0dc4-4802-97dd-61e9f09fc4df'],46,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:46.055,17,Pressure,
