ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,1.44277,,,,,,,,,,,,,,,,,,396821e3-3131-4ae5-a1ab-fef03f1dcf31,619,,,"[110.5, 22.9]",14,,,,,1.2810237,d35f874e-0e55-4970-b316-7b21216e415e,40.0,Right Foot,True,,"[117.0, 44.7]",,3.0,High Pass,,22.748407,,,,15042.0,Dennis Bergkamp,True,,,,,,,,1,2,From Corner,15516.0,Thierry Henry,24.0,Left Center Forward,40,1,Arsenal,['43f31e8c-4a5c-4f32-90de-51391435cf92'],41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:41.501,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43f31e8c-4a5c-4f32-90de-51391435cf92,620,,,"[117.0, 44.7]",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,15042.0,Dennis Bergkamp,22.0,Right Center Forward,40,1,Arsenal,['396821e3-3131-4ae5-a1ab-fef03f1dcf31'],42,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:42.944,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.418867,,,,,,,,,,,,,,,,,,d35f874e-0e55-4970-b316-7b21216e415e,621,,,"[116.7, 47.6]",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,15042.0,Dennis Bergkamp,22.0,Right Center Forward,40,1,Arsenal,['516a7e84-7b9e-403a-960b-b04577ec81f4'],42,37.0,Head,,"[120.0, 45.1, 1.0]",,"[{'location': [117.0, 28.3], 'player': {'id': 11009, 'name': 'Chris Baird'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 33.8], 'player': {'id': 40444, 'name': 'Fitz Hall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 36.8], 'player': {'id': 40439, 'name': 'David Prutton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.2, 38.6], 'player': {'id': 40441, 'name': 'Michael Lennart Svensson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.2, 42.8], 'player': {'id': 40445, 'name': 'Danny Higginbotham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.3, 38.7], 'player': {'id': 40438, 'name': 'Antti Mikko Niemi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 38.4], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [113.1, 35.3], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",396821e3-3131-4ae5-a1ab-fef03f1dcf31,98.0,Off T,0.11987862,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:14:42.944,16,Shot,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[0.8, 41.4]",,,42.0,Moving,,,32.0,Shot Faced,516a7e84-7b9e-403a-960b-b04577ec81f4,622,,,"[0.8, 41.4]",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,40438.0,Antti Mikko Niemi,1.0,Goalkeeper,40,1,Arsenal,['d35f874e-0e55-4970-b316-7b21216e415e'],43,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:14:43.363,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,5.238481,,,,,,,,,,,,,,,,,,dd50c4a6-6882-47d5-8a7e-17c3807ed586,623,,,"[7.0, 44.1]",15,,,,,0.39180398,,40.0,Right Foot,,,"[78.4, 73.6]",,3.0,High Pass,,77.25419,9.0,Incomplete,,,,,,,,,,63.0,Goal Kick,1,7,From Goal Kick,40438.0,Antti Mikko Niemi,1.0,Goalkeeper,41,25,Southampton,['dab46ea1-3285-4b93-8463-5ae16660f120'],16,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:16.659,30,Pass,
,,,,,,,,,,,,,,,,,,,,1.466772,,,,,,,,,,,,,,,,,,dab46ea1-3285-4b93-8463-5ae16660f120,624,,,"[41.7, 6.5]",15,,,,,0.11065722,,37.0,Head,,,"[47.1, 7.1]",,3.0,High Pass,,5.433231,9.0,Incomplete,,,,,,,,,,66.0,Recovery,1,7,From Goal Kick,20302.0,Gaël Clichy,6.0,Left Back,41,25,Southampton,"['6d7f352a-10b9-4254-96fd-8be437489362', 'dd50c4a6-6882-47d5-8a7e-17c3807ed586']",21,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:21.897,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,6d7f352a-10b9-4254-96fd-8be437489362,625,,,"[73.0, 73.0]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40439.0,David Prutton,15.0,Left Center Midfield,41,25,Southampton,['dab46ea1-3285-4b93-8463-5ae16660f120'],23,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:23.364,2,Ball Recovery,
,,,,,"[75.1, 74.9]",,,,,,,,,,,,,,,0.593346,,,,,,,,,,,,,,,,,,e7974625-b943-4047-88c5-56cc8f267f54,626,,,"[73.0, 73.0]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40439.0,David Prutton,15.0,Left Center Midfield,41,25,Southampton,"['6d7f352a-10b9-4254-96fd-8be437489362', 'ad12fc3d-0919-4164-af2c-6e47e138e6db', 'd89e0690-3222-44fe-b0d2-dd33f3bb0737']",23,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:23.364,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.644206,,,,,,,,,,,,,,,,,,d89e0690-3222-44fe-b0d2-dd33f3bb0737,627,,,"[51.2, 6.9]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,41,25,Southampton,"['ad12fc3d-0919-4164-af2c-6e47e138e6db', 'e7974625-b943-4047-88c5-56cc8f267f54']",23,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:23.505,17,Pressure,
,,,,,,,,,,,,,,,,,,,,1.333135,,,,,,,,,,,,,,,,,,ad12fc3d-0919-4164-af2c-6e47e138e6db,628,,,"[75.1, 74.9]",15,,,,,-0.49988553,,40.0,Right Foot,,,"[88.1, 67.8]",,3.0,High Pass,,14.812494,,,,40433.0,Kevin Phillips,,,,,,,,,1,7,From Goal Kick,40439.0,David Prutton,15.0,Left Center Midfield,41,25,Southampton,"['53edb22a-5e9c-4378-83d3-a63828e419fd', 'd89e0690-3222-44fe-b0d2-dd33f3bb0737']",23,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:23.957,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53edb22a-5e9c-4378-83d3-a63828e419fd,629,,,"[88.1, 67.8]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40433.0,Kevin Phillips,24.0,Left Center Forward,41,25,Southampton,['ad12fc3d-0919-4164-af2c-6e47e138e6db'],25,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:25.290,42,Ball Receipt*,
,,,,,"[88.1, 67.8]",,,,,,,,,,,,,,,0.376401,,,,,,,,,,,,,,,,,,a5c78dd8-ce5b-4110-81f4-45cfda2f0ff1,630,,,"[88.1, 67.8]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40433.0,Kevin Phillips,24.0,Left Center Forward,41,25,Southampton,"['5002a947-1599-451c-a2d1-ad6210f36501', '53edb22a-5e9c-4378-83d3-a63828e419fd', 'd7a216fb-138a-4137-9ede-f4a39ad702e8']",25,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:25.290,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5002a947-1599-451c-a2d1-ad6210f36501,631,,,"[32.0, 12.3]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,26194.0,Pascal Cygan,5.0,Left Center Back,41,25,Southampton,"['a5c78dd8-ce5b-4110-81f4-45cfda2f0ff1', 'd7a216fb-138a-4137-9ede-f4a39ad702e8']",25,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:25.667,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,d7a216fb-138a-4137-9ede-f4a39ad702e8,632,,,"[88.1, 67.8]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40433.0,Kevin Phillips,24.0,Left Center Forward,41,25,Southampton,['5002a947-1599-451c-a2d1-ad6210f36501'],25,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:25.667,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,1.571999,,,,,,,,,,,,,,,,,,f74ae299-bc75-48c0-9ba3-49644861cebd,633,,,"[88.1, 67.8]",15,,,,,-0.8247154,,40.0,Right Foot,True,,"[111.3, 42.7]",,3.0,High Pass,,34.179672,9.0,Incomplete,,,,,,,,,,62.0,Free Kick,1,3,From Free Kick,11009.0,Chris Baird,2.0,Right Back,42,25,Southampton,['84985256-b15f-47f8-838e-4a29f66a2563'],50,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:50.487,30,Pass,
,,,,,,,37.0,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,84985256-b15f-47f8-838e-4a29f66a2563,634,,,"[8.8, 37.4]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,42,25,Southampton,['f74ae299-bc75-48c0-9ba3-49644861cebd'],52,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:52.059,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,e2018948-027b-4e4c-a7bd-37a1d4ef8216,635,,,"[109.5, 48.8]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40442.0,James Beattie,22.0,Right Center Forward,42,25,Southampton,,53,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:53.984,2,Ball Recovery,
,,,,,"[106.5, 49.9]",,,,,,,,,,,,,,,0.082251,,,,,,,,,,,,,,,,,,70d6a0ff-ada0-44ca-9758-55f3a813ddf9,636,,,"[109.5, 48.8]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40442.0,James Beattie,22.0,Right Center Forward,42,25,Southampton,"['641a19be-e8fe-40e5-a91d-47f6a1dda49b', 'e2018948-027b-4e4c-a7bd-37a1d4ef8216']",53,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:53.984,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,641a19be-e8fe-40e5-a91d-47f6a1dda49b,637,,,"[106.5, 49.9]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40442.0,James Beattie,22.0,Right Center Forward,42,25,Southampton,['5c817d27-b156-4ea2-a7c1-a33fc4fdc883'],54,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:15:54.067,3,Dispossessed,True
,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,5c817d27-b156-4ea2-a7c1-a33fc4fdc883,638,,,"[13.6, 30.2]",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,38412.0,Kolo Habib Touré,2.0,Right Back,42,25,Southampton,['641a19be-e8fe-40e5-a91d-47f6a1dda49b'],54,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:54.067,4,Duel,True
,,,,,,,,,,,,,,,,,,,,1.614419,,,,,,,,,,,,,,,,,,0135baad-1399-4396-8bfd-7839a53fbe2c,639,,,"[107.4, 80.0]",16,,,,,-1.1696821,,,,,,"[116.9, 57.6]",,3.0,High Pass,,24.331255,,,,40433.0,Kevin Phillips,,,,,,,67.0,Throw-in,1,4,From Throw In,40435.0,Rory Delap,13.0,Right Center Midfield,43,25,Southampton,['95f051aa-27e4-44c5-a401-5c1c9dc4b593'],17,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:16:17.549,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95f051aa-27e4-44c5-a401-5c1c9dc4b593,640,,,"[116.9, 57.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40433.0,Kevin Phillips,24.0,Left Center Forward,43,25,Southampton,['0135baad-1399-4396-8bfd-7839a53fbe2c'],19,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:16:19.164,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,0cfaab78-12bc-47e7-8c4e-dd6847101513,641,,,"[3.2, 22.5]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,43,25,Southampton,['9d774a37-a0ec-49bc-8ce7-549912f3f604'],19,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:19.164,4,Duel,True
,,,,,,,,,,,,,,,,,,,,0.847733,,,,,,,,,,,,,,,,,,9d774a37-a0ec-49bc-8ce7-549912f3f604,642,,,"[116.9, 57.6]",16,,,,True,-1.5426347,,,,True,,"[117.3, 43.4]",,2.0,Low Pass,,14.205632,9.0,Incomplete,,40440.0,Léandre Griffit,,,,,,,,,1,4,From Throw In,40433.0,Kevin Phillips,24.0,Left Center Forward,43,25,Southampton,"['0cfaab78-12bc-47e7-8c4e-dd6847101513', '15d3d215-98d3-4309-86c0-2873488205c6', '97e8e802-f89e-4c73-bcd0-4152cf0fa34f']",19,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:16:19.164,30,Pass,True
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97e8e802-f89e-4c73-bcd0-4152cf0fa34f,643,,,"[116.2, 41.2]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40440.0,Léandre Griffit,16.0,Left Midfield,43,25,Southampton,['9d774a37-a0ec-49bc-8ce7-549912f3f604'],20,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:16:20.012,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,15d3d215-98d3-4309-86c0-2873488205c6,644,,,"[2.8, 36.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,44,1,Arsenal,['9d774a37-a0ec-49bc-8ce7-549912f3f604'],20,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:20.012,2,Ball Recovery,
,,,,,"[11.4, 38.2]",,,,,,,,,,,,,,,5.707526,,,,,,,,,,,,,,,,,,96e12657-89e4-49fe-8126-32eea68c68d0,645,,,"[2.8, 36.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,44,1,Arsenal,"['15d3d215-98d3-4309-86c0-2873488205c6', 'a6d00705-6898-4123-8319-10b4f701862a']",20,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:20.012,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.863125,,,,,,,,,,,,,,,,,,a6d00705-6898-4123-8319-10b4f701862a,646,,,"[11.4, 38.2]",16,,,,,0.90932727,,69.0,Keeper Arm,,,"[36.7, 70.7]",,2.0,Low Pass,,41.18665,,,,38412.0,Kolo Habib Touré,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,44,1,Arsenal,['60bb62e0-a0cf-4567-99d8-bdf5e91dd7b0'],25,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:25.719,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60bb62e0-a0cf-4567-99d8-bdf5e91dd7b0,647,,,"[36.7, 70.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,44,1,Arsenal,['a6d00705-6898-4123-8319-10b4f701862a'],28,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:28.582,42,Ball Receipt*,
,,,,,"[68.7, 70.0]",,,,,,,,,,,,,,,4.119999,,,,,,,,,,,,,,,,,,31d535f1-b75b-4604-a118-490f196fd1d7,648,,,"[36.7, 70.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,44,1,Arsenal,"['60bb62e0-a0cf-4567-99d8-bdf5e91dd7b0', 'aaaf091e-d4a4-4025-9b06-cb9ebfd36ed4']",28,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:28.582,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.984447,,,,,,,,,,,,,,,,,,aaaf091e-d4a4-4025-9b06-cb9ebfd36ed4,649,,,"[68.7, 70.0]",16,,,,,-1.1993972,,40.0,Right Foot,,,"[76.1, 51.0]",,1.0,Ground Pass,,20.390194,,,,24972.0,Ray Parlour,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,44,1,Arsenal,['c77489af-8b3c-461a-aa49-d1d0f3464528'],32,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:32.702,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.318534,,,,,,,,,,,,,,,,,,bb6d7593-7418-453e-b734-16eb4fb69564,650,,,"[52.0, 27.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40433.0,Kevin Phillips,24.0,Left Center Forward,44,1,Arsenal,"['b06fb596-71e4-428d-8307-09e8a3f116bd', 'c77489af-8b3c-461a-aa49-d1d0f3464528']",33,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:16:33.518,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c77489af-8b3c-461a-aa49-d1d0f3464528,651,,,"[76.1, 51.0]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,44,1,Arsenal,"['aaaf091e-d4a4-4025-9b06-cb9ebfd36ed4', 'bb6d7593-7418-453e-b734-16eb4fb69564']",33,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:33.687,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,3.112881,,,,,,,,,,,,,,,,,,b06fb596-71e4-428d-8307-09e8a3f116bd,652,,,"[76.7, 52.9]",16,,,,,2.5779216,,40.0,Right Foot,,,"[55.5, 66.3]",,2.0,Low Pass,,25.079872,,,,38412.0,Kolo Habib Touré,,,,,,,,,1,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,44,1,Arsenal,"['bb6d7593-7418-453e-b734-16eb4fb69564', 'eefa04f7-ac06-47a3-88f2-f00bcd7139ca']",33,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:33.687,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eefa04f7-ac06-47a3-88f2-f00bcd7139ca,653,,,"[55.5, 66.3]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,44,1,Arsenal,['b06fb596-71e4-428d-8307-09e8a3f116bd'],36,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:36.800,42,Ball Receipt*,
,,,,,"[53.4, 61.8]",,,,,,,,,,,,,,,3.64389,,,,,,,,,,,,,,,,,,6f4f6bb7-4a5e-49cd-92ad-b95d7b1a82ca,654,,,"[55.5, 66.3]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,44,1,Arsenal,"['333cdfca-ef6a-416d-8d65-d6d2cfdd1619', 'eefa04f7-ac06-47a3-88f2-f00bcd7139ca']",36,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:36.800,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.364983,,,,,,,,,,,,,,,,,,333cdfca-ef6a-416d-8d65-d6d2cfdd1619,655,,,"[53.4, 61.8]",16,,,,,-2.1559088,,40.0,Right Foot,,,"[42.8, 45.8]",,1.0,Ground Pass,,19.192707,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,44,1,Arsenal,['a2f1b800-61fe-4718-89e4-030bac020a38'],40,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:40.443,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2f1b800-61fe-4718-89e4-030bac020a38,656,,,"[42.8, 45.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,44,1,Arsenal,['333cdfca-ef6a-416d-8d65-d6d2cfdd1619'],41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:41.808,42,Ball Receipt*,
,,,,,"[42.1, 44.7]",,,,,,,,,,,,,,,0.698722,,,,,,,,,,,,,,,,,,9800e57b-54ff-4509-93b9-e8d8bf0ee4b3,657,,,"[42.8, 45.8]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,44,1,Arsenal,"['a2f1b800-61fe-4718-89e4-030bac020a38', 'f0ef0277-2dea-4488-9e7f-0ba064f59f7e']",41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:41.808,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.317332,,,,,,,,,,,,,,,,,,f0ef0277-2dea-4488-9e7f-0ba064f59f7e,658,,,"[42.1, 44.7]",16,,,,,-1.6663378,,40.0,Right Foot,,,"[39.8, 20.7]",,1.0,Ground Pass,,24.109957,,,,26194.0,Pascal Cygan,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,44,1,Arsenal,['44f6a11a-ba3f-4743-b18e-f6567149536f'],42,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:42.507,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44f6a11a-ba3f-4743-b18e-f6567149536f,659,,,"[39.8, 20.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,44,1,Arsenal,['f0ef0277-2dea-4488-9e7f-0ba064f59f7e'],43,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:43.825,42,Ball Receipt*,
,,,,,"[39.8, 19.9]",,,,,,,,,,,,,,,0.780064,,,,,,,,,,,,,,,,,,d27ec61e-fc5f-4bdb-96b6-08771c8b8823,660,,,"[39.8, 20.7]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,44,1,Arsenal,"['12dbd7d2-a160-4ad2-95f2-3b35dc203d3b', '44f6a11a-ba3f-4743-b18e-f6567149536f']",43,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:43.825,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.548668,,,,,,,,,,,,,,,,,,12dbd7d2-a160-4ad2-95f2-3b35dc203d3b,661,,,"[39.8, 19.9]",16,,,,,-0.8302399,,38.0,Left Foot,,,"[54.7, 3.6]",,1.0,Ground Pass,,22.083931,,,,20302.0,Gaël Clichy,,,,,,,,,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,44,1,Arsenal,['7bad8f88-f9c9-4f34-8401-c2f96bf818c5'],44,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:44.605,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bad8f88-f9c9-4f34-8401-c2f96bf818c5,662,,,"[54.7, 3.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,44,1,Arsenal,['12dbd7d2-a160-4ad2-95f2-3b35dc203d3b'],46,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:46.153,42,Ball Receipt*,
,,,,,"[61.8, 2.3]",,,,,,,,,,,,,,,0.859908,,,,,,,,,,,,,,,,,,cdeb824e-c5c3-4686-ad21-90bfe385218c,663,,,"[54.7, 3.6]",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,44,1,Arsenal,"['7bad8f88-f9c9-4f34-8401-c2f96bf818c5', '9b542639-e89f-4aa8-9e4f-cadf9d53fad2']",46,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:46.153,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.652379,,,,,,,,,,,,,,,,,,9b542639-e89f-4aa8-9e4f-cadf9d53fad2,664,,,"[61.8, 2.3]",16,,,,,0.0,,38.0,Left Foot,,,"[71.8, 2.3]",,1.0,Ground Pass,,10.0,,,,19312.0,Robert Pirès ,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,44,1,Arsenal,['b4c94058-c8c3-432d-b5d6-b2bafdd6d874'],47,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:47.013,30,Pass,
