ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,1.037702,,,,,,,,,,,,,,,,,,,349e3adc-0b3e-409e-a0fe-7c4acfd9468e,37,,,"[36.2, 62.4]",0,,,,,-1.6146278,,40.0,Right Foot,,,"[35.7, 51.0]",,1.0,Ground Pass,,11.410959,,,,,40370.0,Lucas Radebe,,,,,,,,,1,1,Regular Play,26649.0,Jermaine Pennant,12.0,Right Midfield,4,101,Leeds United,"['7512f034-4321-4638-9ede-a139c1fc4fc8', '82545efb-5439-457f-925f-d1d2d72ed123']",33,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:33.213,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7512f034-4321-4638-9ede-a139c1fc4fc8,38,,,"[35.7, 51.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40370.0,Lucas Radebe,3.0,Right Center Back,4,101,Leeds United,['349e3adc-0b3e-409e-a0fe-7c4acfd9468e'],34,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:34.250,42,Ball Receipt*,
,,,,"[41.0, 55.6]",,,,,,,,,,,,,,,,1.274002,,,,,,,,,,,,,,,,,,,38b623b7-0172-495c-b257-7580819cd444,39,,,"[35.7, 51.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40370.0,Lucas Radebe,3.0,Right Center Back,4,101,Leeds United,"['7512f034-4321-4638-9ede-a139c1fc4fc8', 'b4e936df-6688-4345-99a5-18d3693c26b3', 'e8de6b11-967b-49aa-871a-4cce0257363b']",34,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:34.250,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.787189,,,,,,,,,,,,,,,,,,,e8de6b11-967b-49aa-871a-4cce0257363b,40,,,"[79.3, 19.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,4,101,Leeds United,['38b623b7-0172-495c-b257-7580819cd444'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:34.484,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,a353001f-f5b6-4f09-8c76-3b24c9057c98,41,,,"[79.1, 24.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,4,101,Leeds United,"['b4e936df-6688-4345-99a5-18d3693c26b3', 'b52f8aee-843a-4079-b6db-d98969f38dcf']",35,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:35.524,39,Dribbled Past,
,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,b4e936df-6688-4345-99a5-18d3693c26b3,42,,,"[41.0, 55.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40370.0,Lucas Radebe,3.0,Right Center Back,4,101,Leeds United,['a353001f-f5b6-4f09-8c76-3b24c9057c98'],35,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:35.524,14,Dribble,True
,,,,"[35.7, 63.1]",,,,,,,,,,,,,,,,0.188434,,,,,,,,,,,,,,,,,,,b52f8aee-843a-4079-b6db-d98969f38dcf,43,,,"[41.0, 55.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40370.0,Lucas Radebe,3.0,Right Center Back,4,101,Leeds United,"['4eedf6d1-1e1b-4613-afc3-5487eef9bd04', 'a353001f-f5b6-4f09-8c76-3b24c9057c98', 'b4e936df-6688-4345-99a5-18d3693c26b3']",35,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:35.524,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.276664,,,,,,,,,,,,,,,,,,,4eedf6d1-1e1b-4613-afc3-5487eef9bd04,44,,,"[35.7, 63.1]",0,,,,,1.9840136,,40.0,Right Foot,,,"[30.0, 76.1]",,1.0,Ground Pass,,14.194717,,,,,40270.0,Gary Oliver Kelly,,,,,,,,,1,1,Regular Play,40370.0,Lucas Radebe,3.0,Right Center Back,4,101,Leeds United,['49db7e1a-64b8-43d5-beb3-84b776875e01'],35,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:35.713,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49db7e1a-64b8-43d5-beb3-84b776875e01,45,,,"[30.0, 76.1]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40270.0,Gary Oliver Kelly,2.0,Right Back,4,101,Leeds United,['4eedf6d1-1e1b-4613-afc3-5487eef9bd04'],36,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:36.990,42,Ball Receipt*,
,,,,"[35.1, 76.8]",,,,,,,,,,,,,,,,1.857324,,,,,,,,,,,,,,,,,,,0800461c-9d7b-418a-8be2-abe4cbee91a0,46,,,"[30.0, 76.1]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40270.0,Gary Oliver Kelly,2.0,Right Back,4,101,Leeds United,"['4285b470-dfda-4adb-95c6-b62d2bd19cc5', '49db7e1a-64b8-43d5-beb3-84b776875e01']",36,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:36.990,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.632572,,,,,,,,,,,,,,,,,,,4285b470-dfda-4adb-95c6-b62d2bd19cc5,47,,,"[35.1, 76.8]",0,,,,,0.06307412,,40.0,Right Foot,,,"[63.6, 78.6]",,1.0,Ground Pass,,28.556786,,,,,26649.0,Jermaine Pennant,,,,,,,,,1,1,Regular Play,40270.0,Gary Oliver Kelly,2.0,Right Back,4,101,Leeds United,['1251f553-e466-4f14-8b10-f21df930fd84'],38,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:38.847,30,Pass,
,,,,,,,,,,,,,,,,,,,,1.328942,,,,,,,,,,,,,,,,,,,d358ca3e-1c54-45c1-9a53-fb79e7e98141,48,,,"[51.4, 3.3]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,4,101,Leeds United,"['1251f553-e466-4f14-8b10-f21df930fd84', '2311cd82-211f-4c47-8b32-edaf2d59e473']",40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:40.022,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251f553-e466-4f14-8b10-f21df930fd84,49,,,"[63.6, 78.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26649.0,Jermaine Pennant,12.0,Right Midfield,4,101,Leeds United,"['4285b470-dfda-4adb-95c6-b62d2bd19cc5', 'd358ca3e-1c54-45c1-9a53-fb79e7e98141']",40,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:40.479,42,Ball Receipt*,True
,,,,"[64.7, 74.7]",,,,,,,,,,,,,,,,1.153511,,,,,,,,,,,,,,,,,,,2311cd82-211f-4c47-8b32-edaf2d59e473,50,,,"[63.6, 78.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26649.0,Jermaine Pennant,12.0,Right Midfield,4,101,Leeds United,"['1251f553-e466-4f14-8b10-f21df930fd84', '98eb36eb-1e7a-4695-a1ba-665ff4cddfdd', 'd358ca3e-1c54-45c1-9a53-fb79e7e98141']",40,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:40.479,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,98eb36eb-1e7a-4695-a1ba-665ff4cddfdd,51,,,"[64.7, 74.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26649.0,Jermaine Pennant,12.0,Right Midfield,4,101,Leeds United,['106d535d-7d7e-49ce-ae1e-741918511432'],41,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:41.633,3,Dispossessed,True
,,,,,,,,,,,True,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,106d535d-7d7e-49ce-ae1e-741918511432,52,,,"[55.4, 5.4]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,5,1,Arsenal,['98eb36eb-1e7a-4695-a1ba-665ff4cddfdd'],41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:41.633,4,Duel,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,a47e1bbc-1b12-41fa-8e9f-f313d1977a1f,53,,,"[64.6, 2.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,5,1,Arsenal,,43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:43.595,2,Ball Recovery,
,,,,"[70.3, 3.5]",,,,,,,,,,,,,,,,1.587225,,,,,,,,,,,,,,,,,,,212b8ad8-6378-464f-9947-d64a4bb28787,54,,,"[64.6, 2.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,5,1,Arsenal,"['a47e1bbc-1b12-41fa-8e9f-f313d1977a1f', 'd2e269b3-0c05-498f-bbf5-f6a74b0c8e8d']",43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:43.595,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.144121,,,,,,,,,,,,,,,,,,,d2e269b3-0c05-498f-bbf5-f6a74b0c8e8d,55,,,"[70.3, 3.5]",0,,,,,-0.058755822,,40.0,Right Foot,,,"[83.9, 2.7]",,2.0,Low Pass,,13.623509,,,,,15042.0,Dennis Bergkamp,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,5,1,Arsenal,['426388df-f012-4157-8ba1-2ceb01e5829f'],45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:45.182,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426388df-f012-4157-8ba1-2ceb01e5829f,56,,,"[83.9, 2.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,5,1,Arsenal,['d2e269b3-0c05-498f-bbf5-f6a74b0c8e8d'],46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:46.327,42,Ball Receipt*,
,,,,"[91.6, 16.5]",,,,,,,,,,,,,,,,2.130875,,,,,,,,,,,,,,,,,,,82a403fd-70ce-43b7-845a-991042bf02db,57,,,"[83.9, 2.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,5,1,Arsenal,"['426388df-f012-4157-8ba1-2ceb01e5829f', 'eb5f39f0-c7cd-458e-9cbe-d5c528ddcc4f']",46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:46.327,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.891616,,,,,,,,,,,,,,,,,,,eb5f39f0-c7cd-458e-9cbe-d5c528ddcc4f,58,,,"[91.6, 16.5]",0,,,,,1.6919943,,40.0,Right Foot,,,"[89.7, 32.1]",,2.0,Low Pass,,15.71528,,,,,15516.0,Thierry Henry,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,5,1,Arsenal,['b8b90153-263d-4353-b803-a376ea0555e7'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:48.457,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.040148,,,,,,,,,,,,,,,,,,,9dda6a41-9cdd-414f-bb6b-97537e32506d,59,,,"[25.5, 62.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40370.0,Lucas Radebe,3.0,Right Center Back,5,1,Arsenal,,48,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:48.498,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8b90153-263d-4353-b803-a376ea0555e7,60,,,"[89.7, 32.1]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,5,1,Arsenal,['eb5f39f0-c7cd-458e-9cbe-d5c528ddcc4f'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:49.349,42,Ball Receipt*,
,,,,"[89.5, 33.1]",,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,28325c20-ea80-4252-b3bf-b88b55423fdd,61,,,"[89.7, 32.1]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,5,1,Arsenal,"['1da98b47-ee1c-4b04-883c-c417d9020430', 'b8b90153-263d-4353-b803-a376ea0555e7']",49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:49.349,43,Carry,
,,,,,,,,,,,,,,,,,,,,3.01873,,,,,,,,,,,,,,,,,,,1da98b47-ee1c-4b04-883c-c417d9020430,62,,,"[89.5, 33.1]",0,,,,,0.2571276,,40.0,Right Foot,,,"[114.6, 39.7]",,3.0,High Pass,,25.953228,,9.0,Incomplete,,19312.0,Robert Pirès ,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,5,1,Arsenal,"['7c668aa0-3a01-4d69-8cc7-cc469ce786ab', 'fe303745-9f47-4f65-8bbd-08b81ac87e17']",49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:49.429,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe303745-9f47-4f65-8bbd-08b81ac87e17,63,,,"[98.0, 21.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,5,1,Arsenal,['1da98b47-ee1c-4b04-883c-c417d9020430'],52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:52.448,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,7c668aa0-3a01-4d69-8cc7-cc469ce786ab,64,,,"[5.5, 40.4]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40132.0,Paul Robinson,1.0,Goalkeeper,6,101,Leeds United,['1da98b47-ee1c-4b04-883c-c417d9020430'],52,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:52.448,2,Ball Recovery,
,,,,"[11.7, 46.8]",,,,,,,,,,,,,,,,10.140675,,,,,,,,,,,,,,,,,,,16006ce8-7203-47b0-8419-2fbe73e7be4c,65,,,"[5.5, 40.4]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40132.0,Paul Robinson,1.0,Goalkeeper,6,101,Leeds United,"['6ec1672e-d78d-440b-bf48-ca55f95f011c', '7c668aa0-3a01-4d69-8cc7-cc469ce786ab']",52,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:00:52.448,43,Carry,
,,,,,,,,,,,,,,,,,,,,4.048271,,,,,,,,,,,,,,,,,,,6ec1672e-d78d-440b-bf48-ca55f95f011c,66,,,"[11.7, 46.8]",1,,,,,0.3807468,,68.0,Drop Kick,,,"[83.4, 75.5]",,3.0,High Pass,,77.23069,,,,,40267.0,Alan Smith,,,,,,,,,1,1,Regular Play,40132.0,Paul Robinson,1.0,Goalkeeper,6,101,Leeds United,['1f1a162b-b664-49be-8f01-681508cd9c3c'],2,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:02.588,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f1a162b-b664-49be-8f01-681508cd9c3c,67,,,"[83.4, 75.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40267.0,Alan Smith,24.0,Left Center Forward,6,101,Leeds United,['6ec1672e-d78d-440b-bf48-ca55f95f011c'],6,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:06.637,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,2.031622,,,,,,,,,,,,,,,,,,,4c29b82e-eb90-4793-b7aa-3e6859d82e67,68,,,"[84.3, 76.1]",1,,,,True,-0.81871915,,,,,,"[98.8, 60.6]",,3.0,High Pass,,21.224985,,9.0,Incomplete,,40373.0,Mark Viduka,,,,,,,,,1,1,Regular Play,40267.0,Alan Smith,24.0,Left Center Forward,6,101,Leeds United,"['437bacaf-0116-4698-acaf-db52b15f01e8', 'd7b54c6e-8675-4481-9b5e-1dce8ff63cc7', 'efced983-2014-4dce-aed4-611e905d1e5f']",6,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:06.637,30,Pass,True
,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,efced983-2014-4dce-aed4-611e905d1e5f,69,,,"[36.5, 4.6]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,6,101,Leeds United,['4c29b82e-eb90-4793-b7aa-3e6859d82e67'],6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:06.637,4,Duel,True
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437bacaf-0116-4698-acaf-db52b15f01e8,70,,,"[99.4, 56.6]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40373.0,Mark Viduka,22.0,Right Center Forward,6,101,Leeds United,['4c29b82e-eb90-4793-b7aa-3e6859d82e67'],8,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:08.668,42,Ball Receipt*,
,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,d7b54c6e-8675-4481-9b5e-1dce8ff63cc7,71,,,"[21.3, 19.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,6,101,Leeds United,['4c29b82e-eb90-4793-b7aa-3e6859d82e67'],8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:08.668,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,1.142261,,,,,,,,,,,,,,,,,,,fcd2cf7f-60fe-4bd2-a47f-9ca24926b7ae,72,,,"[83.0, 75.9]",1,,,,,3.125721,,38.0,Left Foot,,,"[70.4, 76.1]",,1.0,Ground Pass,,12.601587,,,,,40270.0,Gary Oliver Kelly,,,,,,,66.0,Recovery,1,1,Regular Play,40267.0,Alan Smith,24.0,Left Center Forward,6,101,Leeds United,['dc0d206e-66bb-46a0-85c8-da4ca0d4c799'],12,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:12.095,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc0d206e-66bb-46a0-85c8-da4ca0d4c799,73,,,"[70.4, 76.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40270.0,Gary Oliver Kelly,2.0,Right Back,6,101,Leeds United,['fcd2cf7f-60fe-4bd2-a47f-9ca24926b7ae'],13,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:13.237,42,Ball Receipt*,
,,,,"[69.6, 77.6]",,,,,,,,,,,,,,,,1.959394,,,,,,,,,,,,,,,,,,,1537b03f-1a3f-4fe0-be2f-43ee3107f30e,74,,,"[70.4, 76.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40270.0,Gary Oliver Kelly,2.0,Right Back,6,101,Leeds United,"['dc0d206e-66bb-46a0-85c8-da4ca0d4c799', 'e8896d8d-88f8-47b0-88a2-6155bf813555']",13,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:13.237,43,Carry,
,,,,,,,,,,,,,,,,,,,,4.483984,,,,,,,,,,,,,,,,,,,e8896d8d-88f8-47b0-88a2-6155bf813555,75,,,"[69.6, 77.6]",1,,,,,-1.1896149,,40.0,Right Foot,,,"[100.3, 1.0]",,3.0,High Pass,,82.523026,,75.0,Out,,39847.0,Dominic Matteo,,,True,,,,,,1,1,Regular Play,40270.0,Gary Oliver Kelly,2.0,Right Back,6,101,Leeds United,['ea368eac-daae-4eb0-b8c8-02dc256291d1'],15,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:15.197,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea368eac-daae-4eb0-b8c8-02dc256291d1,76,,,"[99.0, 21.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,39847.0,Dominic Matteo,15.0,Left Center Midfield,6,101,Leeds United,['e8896d8d-88f8-47b0-88a2-6155bf813555'],19,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:19.681,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.546747,,,,,,,,,,,,,,,,,,,d4f652f6-907b-420b-bd6a-c63199c0b3af,77,,,"[22.2, 80.0]",1,,,,,-0.89493245,,,,,,"[39.6, 58.3]",,3.0,High Pass,,27.814564,,,,,15042.0,Dennis Bergkamp,,,,,,,67.0,Throw-in,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,7,1,Arsenal,['8ff70713-91ae-4591-ab3d-2a7e0d75f166'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:34.989,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ff70713-91ae-4591-ab3d-2a7e0d75f166,78,,,"[39.6, 58.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,7,1,Arsenal,['d4f652f6-907b-420b-bd6a-c63199c0b3af'],36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:36.536,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.054532,,,,,,,,,,,,,,,,,,,48c093d8-8647-48cf-91f8-44a9bf269091,79,,,"[39.6, 58.3]",1,,,,,0.9871605,,37.0,Head,,,"[50.1, 74.2]",,3.0,High Pass,,19.054132,,,,,15512.0,Sylvain Wiltord,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,7,1,Arsenal,['806981fb-771a-4e4b-9def-7e19905f184a'],36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:36.696,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806981fb-771a-4e4b-9def-7e19905f184a,80,,,"[50.1, 74.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15512.0,Sylvain Wiltord,12.0,Right Midfield,7,1,Arsenal,['48c093d8-8647-48cf-91f8-44a9bf269091'],37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:37.750,42,Ball Receipt*,
,,,,"[50.1, 74.2]",,,,,,,,,,,,,,,,0.042755,,,,,,,,,,,,,,,,,,,ed2710d6-5176-4688-b094-a6c3e9c63462,81,,,"[50.1, 74.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15512.0,Sylvain Wiltord,12.0,Right Midfield,7,1,Arsenal,"['7f7d71b2-cdc5-495e-842b-2bc1fd7215f4', '806981fb-771a-4e4b-9def-7e19905f184a']",37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:37.750,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,7f7d71b2-cdc5-495e-842b-2bc1fd7215f4,82,,,"[50.1, 74.2]",1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15512.0,Sylvain Wiltord,12.0,Right Midfield,7,1,Arsenal,,37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:37.793,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,1.45562,,,,,,,,,,,,,,,,,,,50941a26-5bbe-4e3b-9e2e-d5c7848fb25f,83,,,"[77.3, 0.1]",1,,True,,,1.3591695,,,,,,"[82.8, 25.7]",,2.0,Low Pass,,26.184156,,,,,40370.0,Lucas Radebe,,,,,,,67.0,Throw-in,1,4,From Throw In,40368.0,Ian Harte,6.0,Left Back,8,101,Leeds United,['e58789e5-ab6b-46a2-b2aa-deb67b65e9d1'],51,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:51.328,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e58789e5-ab6b-46a2-b2aa-deb67b65e9d1,84,,,"[82.8, 25.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40370.0,Lucas Radebe,3.0,Right Center Back,8,101,Leeds United,['50941a26-5bbe-4e3b-9e2e-d5c7848fb25f'],52,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:01:52.784,42,Ball Receipt*,
