ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,1.123923,,,,,,,,,,,,,,,,,,,,,,f1eafd86-803b-4a42-9a14-be2f5cad607d,201,,,"[52.9, 5.8]",4,,,,0.022218565,,40.0,Right Foot,,,,"[61.9, 6.0]",,1.0,Ground Pass,,9.002222,,,,,19312.0,Robert Pirès ,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,13,1,Arsenal,"['56e03237-f3b4-4c4e-8fbe-fd131c03be75', '79e1a4b8-900e-488b-9082-e44f64dc89d6']",42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:42.517,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56e03237-f3b4-4c4e-8fbe-fd131c03be75,202,,,"[61.9, 6.0]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,13,1,Arsenal,['f1eafd86-803b-4a42-9a14-be2f5cad607d'],43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:43.641,42,Ball Receipt*,
,,,,,"[56.6, 21.3]",,,,,,,,,,,,,,,,1.486315,,,,,,,,,,,,,,,,,,,,,,06d4aae2-5528-4e12-aabf-9b532eef053a,203,,,"[61.9, 6.0]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,13,1,Arsenal,"['56e03237-f3b4-4c4e-8fbe-fd131c03be75', 'dd9cce6e-356f-4dd2-8d27-919196e4cf6a']",43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:43.641,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.361206,,,,,,,,,,,,,,,,,,,,,,dd9cce6e-356f-4dd2-8d27-919196e4cf6a,204,,,"[56.6, 21.3]",4,,,,0.63736624,,40.0,Right Foot,,,,"[69.7, 31.0]",,1.0,Ground Pass,,16.300306,,,,,15512.0,Sylvain Wiltord,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,13,1,Arsenal,['e57a2c0b-f5a2-4b6c-8fcd-7040fa63c7ce'],45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:45.127,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e57a2c0b-f5a2-4b6c-8fcd-7040fa63c7ce,205,,,"[69.7, 31.0]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15512.0,Sylvain Wiltord,22.0,Right Center Forward,13,1,Arsenal,['dd9cce6e-356f-4dd2-8d27-919196e4cf6a'],46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:46.488,42,Ball Receipt*,
,,,,,"[69.7, 31.0]",,,,,,,,,,,,,,,,0.193729,,,,,,,,,,,,,,,,,,,,,,f06c642c-ab43-4bdb-95ab-da492151eadc,206,,,"[69.7, 31.0]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15512.0,Sylvain Wiltord,22.0,Right Center Forward,13,1,Arsenal,"['bb31cd4a-7dea-47a7-b12c-54be1dbf1c70', 'e57a2c0b-f5a2-4b6c-8fcd-7040fa63c7ce']",46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:46.488,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.291524,,,,,,,,,,,,,,,,,,,,,,bb31cd4a-7dea-47a7-b12c-54be1dbf1c70,207,,,"[69.7, 31.0]",4,,,,-1.2131331,,40.0,Right Foot,,,,"[73.4, 21.1]",,1.0,Ground Pass,,10.568822,,,,,15515.0,Patrick Vieira,,,,,,,,,1,4,From Throw In,15512.0,Sylvain Wiltord,22.0,Right Center Forward,13,1,Arsenal,['17fc2f84-5394-4657-a3c6-2a416494d18b'],46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:46.682,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.440359,,,,,,,,,,,,,,,,,,,,,,798ac59c-f7b6-4dd0-a2f1-6d9c8fa1b331,208,,,"[47.2, 57.3]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20189.0,Tobias Linderoth,13.0,Right Center Midfield,13,1,Arsenal,"['17fc2f84-5394-4657-a3c6-2a416494d18b', '881110f4-9ee3-43c5-bc8c-d757dbde058e', '9b3fe966-070a-4267-b775-5124a0caa4d2']",47,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:04:47.670,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17fc2f84-5394-4657-a3c6-2a416494d18b,209,,,"[73.4, 21.1]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,13,1,Arsenal,"['798ac59c-f7b6-4dd0-a2f1-6d9c8fa1b331', 'bb31cd4a-7dea-47a7-b12c-54be1dbf1c70']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:47.973,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,40508a04-a74a-4b73-aeef-b64658f5f136,210,,,"[47.6, 58.1]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20189.0,Tobias Linderoth,13.0,Right Center Midfield,13,1,Arsenal,"['881110f4-9ee3-43c5-bc8c-d757dbde058e', '9b3fe966-070a-4267-b775-5124a0caa4d2']",47,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:04:47.973,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,9b3fe966-070a-4267-b775-5124a0caa4d2,211,,,"[72.5, 22.0]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,13,1,Arsenal,"['40508a04-a74a-4b73-aeef-b64658f5f136', '798ac59c-f7b6-4dd0-a2f1-6d9c8fa1b331']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:47.973,14,Dribble,True
,,,,,"[80.5, 23.6]",,,,,,,,,,,,,,,,0.962509,,,,,,,,,,,,,,,,,,,,,,881110f4-9ee3-43c5-bc8c-d757dbde058e,212,,,"[72.5, 22.0]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,13,1,Arsenal,"['40508a04-a74a-4b73-aeef-b64658f5f136', '41dd0d86-93a5-461d-a406-550eb223eb21', '798ac59c-f7b6-4dd0-a2f1-6d9c8fa1b331', '9b3fe966-070a-4267-b775-5124a0caa4d2']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:47.973,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.941844,,,,,,,,,,,,,,,,,,,,,,41dd0d86-93a5-461d-a406-550eb223eb21,213,,,"[80.5, 23.6]",4,,,,0.19395915,,40.0,Right Foot,,,,"[97.3, 26.9]",,2.0,Low Pass,,17.12104,,76.0,Pass Offside,,15516.0,Thierry Henry,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,13,1,Arsenal,['5e787f46-d4ee-4c51-8ce4-6a07f982c6eb'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:48.936,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e787f46-d4ee-4c51-8ce4-6a07f982c6eb,214,,,"[97.3, 26.9]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,13,1,Arsenal,['41dd0d86-93a5-461d-a406-550eb223eb21'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:04:49.878,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,5.186918,,,,,,,,,,,,,,,,,,,,,,ddc974a7-3fbd-4e6a-b768-04823423fce2,215,,,"[24.8, 53.2]",5,,,,0.0225426,,40.0,Right Foot,,,,"[100.2, 54.9]",,3.0,High Pass,,75.41916,,9.0,Incomplete,,40281.0,David Unsworth,,,,,,,62.0,Free Kick,1,3,From Free Kick,40280.0,Richard Wright,1.0,Goalkeeper,14,29,Everton,"['448f3944-5bc3-4efd-a8ed-6a1bf9c1e286', '66629d44-1780-488e-883a-c01cd5c19fec']",7,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:07.730,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448f3944-5bc3-4efd-a8ed-6a1bf9c1e286,216,,,"[87.5, 50.4]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40281.0,David Unsworth,6.0,Left Back,14,29,Everton,['ddc974a7-3fbd-4e6a-b768-04823423fce2'],12,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:12.917,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.009839,,,,,,,,,,,,,,,,,,,,,,66629d44-1780-488e-883a-c01cd5c19fec,217,,,"[19.9, 25.2]",5,,,,2.5915682,,40.0,Right Foot,,,,"[6.2, 33.6]",,2.0,Low Pass,,16.070158,,,,,20015.0,Jens Lehmann,,,,,,,66.0,Recovery,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,15,1,Arsenal,"['8f85cadf-717c-4e64-97d0-31755866ef08', 'ddc974a7-3fbd-4e6a-b768-04823423fce2']",12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:12.917,30,Pass,
,,,,,,,,,,,,True,,,,,,,,,0.587997,,,,,,,,,,,,,,,,,,,,,,63be3d9c-8ed3-485f-b41e-0312a52cbd66,218,,,"[103.7, 47.5]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40283.0,Nick Chadwick,24.0,Left Center Forward,15,1,Arsenal,"['7d719fa3-a5ff-48ae-9f1d-acd3eddda3f3', '8f85cadf-717c-4e64-97d0-31755866ef08']",14,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:14.468,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f85cadf-717c-4e64-97d0-31755866ef08,219,,,"[6.2, 33.6]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,15,1,Arsenal,"['63be3d9c-8ed3-485f-b41e-0312a52cbd66', '66629d44-1780-488e-883a-c01cd5c19fec']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:14.927,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,3.687972,,,,,,,,,,,,,,,,,,,,,,7d719fa3-a5ff-48ae-9f1d-acd3eddda3f3,220,,,"[6.0, 33.4]",5,,,,-0.10461666,,38.0,Left Foot,,,,"[66.0, 27.1]",,3.0,High Pass,,60.32984,,,,,15516.0,Thierry Henry,,,,,,,,,1,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,15,1,Arsenal,"['4a4a4279-5b61-42a2-a58d-5bfe38e18f8e', '63be3d9c-8ed3-485f-b41e-0312a52cbd66']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:14.927,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4a4279-5b61-42a2-a58d-5bfe38e18f8e,221,,,"[66.0, 27.1]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,15,1,Arsenal,['7d719fa3-a5ff-48ae-9f1d-acd3eddda3f3'],18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:18.614,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,384d514d-5750-4f0f-b566-9402a2addc2b,222,,,"[54.1, 53.0]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40288.0,Joseph Phillip Yobo,3.0,Right Center Back,15,1,Arsenal,['c76aae00-91b4-4672-843b-a234b50653b5'],18,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:18.614,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.925324,,,,,,,,,,,,,,,,,,,,,,c76aae00-91b4-4672-843b-a234b50653b5,223,,,"[66.0, 27.1]",5,,,True,0.6763435,,,,,,,"[73.6, 33.2]",,3.0,High Pass,,9.745255,,,,,15512.0,Sylvain Wiltord,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,15,1,Arsenal,"['384d514d-5750-4f0f-b566-9402a2addc2b', 'ffcad6d5-4f13-49ea-9a2b-897668171262']",18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:18.614,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffcad6d5-4f13-49ea-9a2b-897668171262,224,,,"[73.6, 33.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,15,1,Arsenal,['c76aae00-91b4-4672-843b-a234b50653b5'],19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:19.540,42,Ball Receipt*,
,,,,,"[71.5, 32.0]",,,,,,,,,,,,,,,,1.004423,,,,,,,,,,,,,,,,,,,,,,39cc8934-82ac-4164-b9c6-3da30013de21,225,,,"[73.6, 33.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,15,1,Arsenal,"['8887a520-bb6d-4d91-be66-59c3e872d3b6', 'ffcad6d5-4f13-49ea-9a2b-897668171262']",19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:19.540,43,Carry,
,,,,,,,,,,,,,,,,,,,,,4.112159,,,,,,,,,,,,,,,,,,,,,,8887a520-bb6d-4d91-be66-59c3e872d3b6,226,,,"[71.5, 32.0]",5,,,,0.96299434,,40.0,Right Foot,,,,"[98.7, 71.1]",,3.0,High Pass,,47.63035,,9.0,Incomplete,,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,15,1,Arsenal,"['acb853db-fb90-4ce5-a790-5ed42239c0b3', 'd524931d-e936-42d6-b6e5-91250d6cfe4f']",20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:20.544,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.707731,,,,,,,,,,,,,,,,,,,,,,c9d51a70-d863-446f-90ef-b6906fb1fb46,227,,,"[94.2, 69.3]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,15,1,Arsenal,['acb853db-fb90-4ce5-a790-5ed42239c0b3'],24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:24.008,17,Pressure,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d524931d-e936-42d6-b6e5-91250d6cfe4f,228,,,"[80.5, 60.1]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,15,1,Arsenal,['8887a520-bb6d-4d91-be66-59c3e872d3b6'],24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:24.656,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,4.477665,,,,,,,,,,,,,,,,,,,,,,acb853db-fb90-4ce5-a790-5ed42239c0b3,229,,,"[21.4, 9.0]",5,,,,0.36091775,,38.0,Left Foot,,,,"[82.6, 32.1]",,3.0,High Pass,,65.41445,,,,,40286.0,Tomasz Radziński,,,,,,,66.0,Recovery,1,1,Regular Play,40281.0,David Unsworth,6.0,Left Back,15,1,Arsenal,"['8887a520-bb6d-4d91-be66-59c3e872d3b6', 'c9d51a70-d863-446f-90ef-b6906fb1fb46', 'f48fd5ef-5bde-4043-9708-f69374fa34de']",24,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:24.656,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f48fd5ef-5bde-4043-9708-f69374fa34de,230,,,"[82.6, 32.1]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40286.0,Tomasz Radziński,22.0,Right Center Forward,15,1,Arsenal,['acb853db-fb90-4ce5-a790-5ed42239c0b3'],29,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:29.134,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.608819,,,,,,,,,,,,,,,,,,,,,,cc18f320-64d4-4682-a96e-0b61458ce6a6,231,,,"[82.6, 32.1]",5,,,,-2.4578834,,37.0,Head,,,,"[79.9, 29.9]",,3.0,High Pass,,3.482815,,9.0,Incomplete,,,,,,,,,,,,1,1,Regular Play,40286.0,Tomasz Radziński,22.0,Right Center Forward,15,1,Arsenal,['0836d0a3-eb54-431d-b7ad-4ee4f4576b24'],29,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:29.134,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0836d0a3-eb54-431d-b7ad-4ee4f4576b24,232,,,"[40.2, 50.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,15,1,Arsenal,['cc18f320-64d4-4682-a96e-0b61458ce6a6'],30,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:30.743,2,Ball Recovery,
,,,,,"[51.9, 48.0]",,,,,,,,,,,,,,,,1.940854,,,,,,,,,,,,,,,,,,,,,,d9a914ae-1f92-4c80-b502-66835d9a401b,233,,,"[40.2, 50.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,15,1,Arsenal,"['0836d0a3-eb54-431d-b7ad-4ee4f4576b24', '872746b0-5d91-4a58-98dc-d7f098959efc']",30,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:30.743,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.011426,,,,,,,,,,,,,,,,,,,,,,872746b0-5d91-4a58-98dc-d7f098959efc,234,,,"[51.9, 48.0]",5,,,,-0.4820787,,40.0,Right Foot,,,,"[69.1, 39.0]",,1.0,Ground Pass,,19.412367,,,,,15512.0,Sylvain Wiltord,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,15,1,Arsenal,['d834135a-8895-452c-9336-0131f11021ef'],32,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:32.684,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d834135a-8895-452c-9336-0131f11021ef,235,,,"[69.1, 39.0]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,15,1,Arsenal,['872746b0-5d91-4a58-98dc-d7f098959efc'],33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:33.695,42,Ball Receipt*,
,,,,,"[61.3, 36.1]",,,,,,,,,,,,,,,,3.992201,,,,,,,,,,,,,,,,,,,,,,277e3a55-a2f2-4604-992b-94b2e96db432,236,,,"[69.1, 39.0]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,15,1,Arsenal,"['23982896-3829-4fb7-a016-80cb0bbccc9a', '2c4514e0-445f-4e63-b271-76e0c514fb33', 'd834135a-8895-452c-9336-0131f11021ef']",33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:33.695,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.551045,,,,,,,,,,,,,,,,,,,,,,23982896-3829-4fb7-a016-80cb0bbccc9a,237,,,"[50.6, 41.5]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40285.0,Alan Stubbs,5.0,Left Center Back,15,1,Arsenal,['277e3a55-a2f2-4604-992b-94b2e96db432'],33,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:33.940,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.291772,,,,,,,,,,,,,,,,,,,,,,1b982912-aa9e-4a34-8436-a22736a822a3,238,,,"[57.0, 36.0]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15513.0,Thomas Gravesen,15.0,Left Center Midfield,15,1,Arsenal,,35,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:35.815,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.804616,,,,,,,,,,,,,,,,,,,,,,2c4514e0-445f-4e63-b271-76e0c514fb33,239,,,"[61.3, 36.1]",5,,,,-1.723715,,40.0,Right Foot,,,,"[57.0, 8.2]",,1.0,Ground Pass,,28.229418,,,,,12529.0,Ashley Cole,,,,,,,,,1,1,Regular Play,15512.0,Sylvain Wiltord,22.0,Right Center Forward,15,1,Arsenal,['34418c6d-b87a-41bf-b763-75f9f5fee658'],37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:37.687,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34418c6d-b87a-41bf-b763-75f9f5fee658,240,,,"[57.0, 8.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,15,1,Arsenal,['2c4514e0-445f-4e63-b271-76e0c514fb33'],39,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:39.492,42,Ball Receipt*,
,,,,,"[57.0, 8.2]",,,,,,,,,,,,,,,,0.049175,,,,,,,,,,,,,,,,,,,,,,d4e3d786-814e-4d0d-abcf-6f4c65154e17,241,,,"[57.0, 8.2]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,15,1,Arsenal,"['03840e94-7a2f-461a-8159-b8552731b7e6', '34418c6d-b87a-41bf-b763-75f9f5fee658']",39,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:39.492,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.125116,,,,,,,,,,,,,,,,,,,,,,03840e94-7a2f-461a-8159-b8552731b7e6,242,,,"[57.0, 8.2]",5,,,,0.12488776,,38.0,Left Foot,,,,"[80.1, 11.1]",,1.0,Ground Pass,,23.281322,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,15,1,Arsenal,"['53e6c0c7-a27c-455d-ac75-20c78dd3acc1', 'c23eab48-e2c6-4f83-a186-ece6c55e9e9b']",39,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:39.541,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e6c0c7-a27c-455d-ac75-20c78dd3acc1,243,,,"[82.0, 10.9]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,15,1,Arsenal,['03840e94-7a2f-461a-8159-b8552731b7e6'],40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:05:40.666,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,c23eab48-e2c6-4f83-a186-ece6c55e9e9b,244,,,"[40.0, 69.0]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40284.0,Alessandro Pistone,2.0,Right Back,15,1,Arsenal,['03840e94-7a2f-461a-8159-b8552731b7e6'],40,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:40.666,2,Ball Recovery,
,,,,,"[51.2, 65.5]",,,,,,,,,,,,,,,,1.171576,,,,,,,,,,,,,,,,,,,,,,be066a54-b483-4ae6-94a1-3fc45bc7dce5,245,,,"[40.0, 69.0]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40284.0,Alessandro Pistone,2.0,Right Back,15,1,Arsenal,"['9791a746-d440-47bc-82b9-777faffc114c', 'c23eab48-e2c6-4f83-a186-ece6c55e9e9b']",40,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:40.666,43,Carry,
,,,,,,,,,,,,,,,,,,,,,4.985918,,,,,,,,,,,,,,,,,,,,,,9791a746-d440-47bc-82b9-777faffc114c,246,,,"[51.2, 65.5]",5,,,,-0.31540325,,40.0,Right Foot,,,,"[103.3, 48.5]",,1.0,Ground Pass,,54.803375,,9.0,Incomplete,,,,,,,,,,,,1,1,Regular Play,40284.0,Alessandro Pistone,2.0,Right Back,15,1,Arsenal,['6a3ce84d-de5e-4209-98ce-44eaa7587d32'],41,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:05:41.838,30,Pass,
