ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,2.917444,,,,,,,,,,,,,,,,,,,,,09a8bfe1-5672-4ac0-ade3-d7981c962d86,1850,,,"[28.1, 7.2]",45,,,,,0.6352025,,40.0,Right Foot,,,,"[66.9, 35.8]",,3.0,High Pass,,48.20166,,9.0,Incomplete,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,102,1,Arsenal,['669701a0-7ab7-47d6-b18e-31069f04a9ee'],8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:08.039,30,Pass,
,,,,,,,,,,,,,,,,,,,,2.948788,,,,,,,,,,,,,,,,,,,,,71eb0c9c-3fb0-4b69-a618-4d14b2ed418b,1851,,,"[69.1, 34.2]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,102,1,Arsenal,['669701a0-7ab7-47d6-b18e-31069f04a9ee'],10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:10.716,17,Pressure,
,,,,,,,,,,,,,,,,,,,,2.826377,,,,,,,,,,,,,,,,,,,,,669701a0-7ab7-47d6-b18e-31069f04a9ee,1852,,,"[53.2, 44.3]",45,,,,,-1.7090073,,40.0,Right Foot,,,,"[49.5, 17.7]",,2.0,Low Pass,,26.856098,,,,,40390.0,Simon Charlton,,,,,,66.0,Recovery,1,1,Regular Play,40393.0,"Bruno N""Gotty",3.0,Right Center Back,103,328,Bolton Wanderers,"['09a8bfe1-5672-4ac0-ade3-d7981c962d86', '71eb0c9c-3fb0-4b69-a618-4d14b2ed418b', 'fd78c875-85cf-40f8-96fc-019d1b5ac170']",10,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:10.956,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd78c875-85cf-40f8-96fc-019d1b5ac170,1853,,,"[49.5, 17.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40390.0,Simon Charlton,6.0,Left Back,103,328,Bolton Wanderers,['669701a0-7ab7-47d6-b18e-31069f04a9ee'],13,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:13.783,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,5.543691,,,,,,,,,,,,,,,,,,,,,f3b335b7-6249-4a55-af49-a8a3824d9a7f,1854,,,"[49.5, 17.7]",45,,,,,0.21844926,,38.0,Left Foot,,,,"[97.7, 28.4]",,3.0,High Pass,,49.373375,,,,,40387.0,Henrik Pedersen,,,,,,,,1,1,Regular Play,40390.0,Simon Charlton,6.0,Left Back,103,328,Bolton Wanderers,['534a7ed3-44e4-419d-b492-7149b7a640c1'],13,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:13.783,30,Pass,
,,,,,,,,,,,,,,,,,,,,3.147609,,,,,,,,,,,,,,,,,,,,,ad92ba0f-e369-4260-87cf-c5003f442160,1855,,,"[22.4, 51.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,103,328,Bolton Wanderers,"['534a7ed3-44e4-419d-b492-7149b7a640c1', '61f9615b-75a1-41e6-b809-3bf105e68422', 'e8d808f5-eef5-42f7-b452-a174379cf721']",18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:18.366,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534a7ed3-44e4-419d-b492-7149b7a640c1,1856,,,"[97.7, 28.4]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40387.0,Henrik Pedersen,21.0,Left Wing,103,328,Bolton Wanderers,"['ad92ba0f-e369-4260-87cf-c5003f442160', 'f3b335b7-6249-4a55-af49-a8a3824d9a7f']",19,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:19.327,42,Ball Receipt*,True
,,,,,"[97.7, 28.4]",,,,,,,,,,,,,,,2.097674,,,,,,,,,,,,,,,,,,,,,e8d808f5-eef5-42f7-b452-a174379cf721,1857,,,"[97.7, 28.4]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40387.0,Henrik Pedersen,21.0,Left Wing,103,328,Bolton Wanderers,"['534a7ed3-44e4-419d-b492-7149b7a640c1', '61f9615b-75a1-41e6-b809-3bf105e68422', 'ad92ba0f-e369-4260-87cf-c5003f442160', 'fe8eccec-bbd1-4386-9563-eb0f211c8846']",19,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:19.327,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.401678,,,,,,,,,,,,,,,,,,,,,fe8eccec-bbd1-4386-9563-eb0f211c8846,1858,,,"[22.4, 51.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,103,328,Bolton Wanderers,"['61f9615b-75a1-41e6-b809-3bf105e68422', 'e8d808f5-eef5-42f7-b452-a174379cf721']",21,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:21.153,17,Pressure,
,,,,,,,,,,,,,,,,,,,,1.888096,,,,,,,,,,,,,,,,,,,,,61f9615b-75a1-41e6-b809-3bf105e68422,1859,,,"[97.7, 28.4]",45,,,,,3.0336802,,38.0,Left Foot,,,,"[85.7, 29.7]",,1.0,Ground Pass,,12.070211,,,,,40390.0,Simon Charlton,,,,,,,,1,1,Regular Play,40387.0,Henrik Pedersen,21.0,Left Wing,103,328,Bolton Wanderers,"['1cb721f6-5fff-4c98-8d2e-01d899936fc0', 'ad92ba0f-e369-4260-87cf-c5003f442160', 'fe8eccec-bbd1-4386-9563-eb0f211c8846']",21,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:21.424,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cb721f6-5fff-4c98-8d2e-01d899936fc0,1860,,,"[85.7, 29.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40390.0,Simon Charlton,6.0,Left Back,103,328,Bolton Wanderers,['61f9615b-75a1-41e6-b809-3bf105e68422'],21,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:21.635,42,Ball Receipt*,
,,,,,"[86.3, 32.1]",,,,,,,,,,,,,,,1.67778,,,,,,,,,,,,,,,,,,,,,8fcf9fac-3c88-48ac-baee-25d0273f339e,1861,,,"[85.7, 29.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40390.0,Simon Charlton,6.0,Left Back,103,328,Bolton Wanderers,"['1cb721f6-5fff-4c98-8d2e-01d899936fc0', '510b7a46-b124-4ec6-9569-809f93df5333', '713bb07e-0c46-4f7f-b6c9-d0a7e54f52de']",21,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:21.635,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,713bb07e-0c46-4f7f-b6c9-d0a7e54f52de,1862,,,"[37.0, 48.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,103,328,Bolton Wanderers,['8fcf9fac-3c88-48ac-baee-25d0273f339e'],21,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:21.635,6,Block,
,,,,,,,,,,,,,,,,,,,,0.747654,,,,,,,,,,,,,,,,,,,,,ac7ca3ad-e982-4c25-8e35-f07d37f6ce4a,1863,,,"[33.3, 48.0]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,103,328,Bolton Wanderers,['510b7a46-b124-4ec6-9569-809f93df5333'],22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:22.717,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.632333,,,,,,,,,,,,,,,,,,,,,566c58f1-3aa0-4049-aae1-378dc97e8f23,1864,,,"[33.3, 48.0]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,103,328,Bolton Wanderers,['510b7a46-b124-4ec6-9569-809f93df5333'],22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:22.840,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.828961,,,,,,,,,,,,,,,,,,,,,510b7a46-b124-4ec6-9569-809f93df5333,1865,,,"[86.3, 32.1]",45,,,,,0.52391934,,38.0,Left Foot,,,,"[95.3, 37.3]",,1.0,Ground Pass,,10.394229,,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,40390.0,Simon Charlton,6.0,Left Back,103,328,Bolton Wanderers,"['566c58f1-3aa0-4049-aae1-378dc97e8f23', 'ac7ca3ad-e982-4c25-8e35-f07d37f6ce4a', 'ed391160-1100-4635-a304-e96f99e1fe49']",23,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:23.312,30,Pass,True
,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,ed391160-1100-4635-a304-e96f99e1fe49,1866,4.0,Won,"[24.8, 42.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,104,1,Arsenal,['510b7a46-b124-4ec6-9569-809f93df5333'],24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:24.141,10,Interception,
,,,,,"[29.8, 44.5]",,,,,,,,,,,,,,,1.716322,,,,,,,,,,,,,,,,,,,,,5d86af38-9310-4b34-8bc3-2c83b9002188,1867,,,"[24.8, 42.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,104,1,Arsenal,"['0dbeed7e-4ddf-423b-91be-4d5572863316', 'dfc0d40b-9b46-463f-b665-665799636f25', 'ed391160-1100-4635-a304-e96f99e1fe49']",24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:24.141,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,0.762599,,,,,,,,,,,,,,,,,,,,,0dbeed7e-4ddf-423b-91be-4d5572863316,1868,,,"[95.3, 37.3]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,40388.0,Kevin Cyril Davies,23.0,Center Forward,104,1,Arsenal,['5d86af38-9310-4b34-8bc3-2c83b9002188'],24,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:24.791,17,Pressure,
,,,,,,,,,,,,True,,,,,,,,0.455796,,,,,,,,,,,,,,,,,,,,,96269ce4-c50b-437b-9906-bffff7445a75,1869,,,"[90.7, 36.3]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,40390.0,Simon Charlton,6.0,Left Back,104,1,Arsenal,['dfc0d40b-9b46-463f-b665-665799636f25'],25,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:25.554,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.552999,,,,,,,,,,,,,,,,,,,,,dfc0d40b-9b46-463f-b665-665799636f25,1870,,,"[29.8, 44.5]",45,,,,,-0.27269435,,40.0,Right Foot,,,,"[41.6, 41.2]",,1.0,Ground Pass,,12.252755,,,,,38412.0,Kolo Habib Touré,,,,,,,,1,6,From Counter,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,104,1,Arsenal,"['96269ce4-c50b-437b-9906-bffff7445a75', '9e815512-c67c-4ce7-8e8d-172b10b05307']",25,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:25.858,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e815512-c67c-4ce7-8e8d-172b10b05307,1871,,,"[41.6, 41.2]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,38412.0,Kolo Habib Touré,3.0,Right Center Back,104,1,Arsenal,['dfc0d40b-9b46-463f-b665-665799636f25'],26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:26.411,42,Ball Receipt*,
,,,,,"[55.1, 52.6]",,,,,,,,,,,,,,,1.30363,,,,,,,,,,,,,,,,,,,,,d85a13da-a653-49ea-8a35-974d1808df29,1872,,,"[41.6, 41.2]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,38412.0,Kolo Habib Touré,3.0,Right Center Back,104,1,Arsenal,"['9e815512-c67c-4ce7-8e8d-172b10b05307', 'ad73be11-81b3-44f8-a451-7ee37770ec82', 'fefbbd79-9733-4f72-8846-4df7bacf5ec9']",26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:26.411,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,0.658821,,,,,,,,,,,,,,,,,,,,,fefbbd79-9733-4f72-8846-4df7bacf5ec9,1873,,,"[69.3, 27.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,40386.0,Iván Campo Ramos,10.0,Center Defensive Midfield,104,1,Arsenal,['d85a13da-a653-49ea-8a35-974d1808df29'],26,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:26.896,17,Pressure,
,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,cd0101ea-db17-458d-8772-0284b1185345,1874,,,"[65.0, 27.5]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,40386.0,Iván Campo Ramos,10.0,Center Defensive Midfield,104,1,Arsenal,"['98ac0622-1504-469a-be6a-b9899e032e61', 'ad73be11-81b3-44f8-a451-7ee37770ec82']",27,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:27.714,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,0.0,,,,,,,,,,,,,,,,,,,,,ad73be11-81b3-44f8-a451-7ee37770ec82,1875,,,"[55.1, 52.6]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,38412.0,Kolo Habib Touré,3.0,Right Center Back,104,1,Arsenal,['cd0101ea-db17-458d-8772-0284b1185345'],27,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:27.714,14,Dribble,True
,,,,,"[61.9, 50.4]",,,,,,,,,,,,,,,1.022302,,,,,,,,,,,,,,,,,,,,,98ac0622-1504-469a-be6a-b9899e032e61,1876,,,"[55.1, 52.6]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,38412.0,Kolo Habib Touré,3.0,Right Center Back,104,1,Arsenal,"['ad73be11-81b3-44f8-a451-7ee37770ec82', 'cd0101ea-db17-458d-8772-0284b1185345', 'f16d2b17-12b0-4c48-9892-db18e6fcd212']",27,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:27.714,43,Carry,True
,,,,,,,,,,,,,,,,,,,,2.236254,,,,,,,,,,,,,,,,,,,,,f16d2b17-12b0-4c48-9892-db18e6fcd212,1877,,,"[61.9, 50.4]",45,,,,,0.17246307,,40.0,Right Foot,,,,"[92.9, 55.8]",,1.0,Ground Pass,,31.466808,,,,,15516.0,Thierry Henry,,,,,,,,1,6,From Counter,38412.0,Kolo Habib Touré,3.0,Right Center Back,104,1,Arsenal,['c8cb908f-1e97-4ba7-b354-8a302078af93'],28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:28.737,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8cb908f-1e97-4ba7-b354-8a302078af93,1878,,,"[92.9, 55.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,15516.0,Thierry Henry,24.0,Left Center Forward,104,1,Arsenal,['f16d2b17-12b0-4c48-9892-db18e6fcd212'],30,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:30.973,42,Ball Receipt*,
,,,,,"[104.4, 50.6]",,,,,,,,,,,,,,,3.166993,,,,,,,,,,,,,,,,,,,,,c5db982d-b545-4999-8335-192de2e2654c,1879,,,"[92.9, 55.8]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,15516.0,Thierry Henry,24.0,Left Center Forward,104,1,Arsenal,"['8d459946-0ffb-45a3-90bf-92411061cbdd', 'c8cb908f-1e97-4ba7-b354-8a302078af93']",30,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:30.973,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.815245,,,,,,,,,,,,,,,,,,,,,8d459946-0ffb-45a3-90bf-92411061cbdd,1880,,,"[104.4, 50.6]",45,,,,,0.24689071,,40.0,Right Foot,,,,"[116.7, 53.7]",,1.0,Ground Pass,,12.684636,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,1,6,From Counter,15516.0,Thierry Henry,24.0,Left Center Forward,104,1,Arsenal,['04ad24b2-0154-4e98-a98a-1e9572370042'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:34.140,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.435693,,,,,,,,,,,,,,,,,,,,,e1378e8c-343c-45d0-94aa-284288d8211e,1881,,,"[6.9, 29.5]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,21540.0,Kevin Nolan,13.0,Right Center Midfield,104,1,Arsenal,"['04ad24b2-0154-4e98-a98a-1e9572370042', '9863bfb2-052c-495e-acfb-b2fab95360b3']",35,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:35.529,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04ad24b2-0154-4e98-a98a-1e9572370042,1882,,,"[116.7, 53.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,104,1,Arsenal,"['8d459946-0ffb-45a3-90bf-92411061cbdd', 'e1378e8c-343c-45d0-94aa-284288d8211e']",35,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:35.955,42,Ball Receipt*,True
,,,,,"[114.9, 51.9]",,,,,,,,,,,,,,,0.009409,,,,,,,,,,,,,,,,,,,,,9863bfb2-052c-495e-acfb-b2fab95360b3,1883,,,"[116.7, 53.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,104,1,Arsenal,"['04ad24b2-0154-4e98-a98a-1e9572370042', '27e7985a-d27a-4318-bf12-13849c49260b', 'e1378e8c-343c-45d0-94aa-284288d8211e']",35,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:35.955,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,27e7985a-d27a-4318-bf12-13849c49260b,1884,,,"[114.9, 51.9]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,From Counter,40221.0,Gilberto Aparecido da Silva,12.0,Right Midfield,104,1,Arsenal,['6453736d-03c8-49af-8950-3aac6b9378de'],35,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:45:35.964,3,Dispossessed,True
,,,,,,,,,,,,,,,,17.0,Success Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,6453736d-03c8-49af-8950-3aac6b9378de,1885,,,"[5.2, 28.2]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,21540.0,Kevin Nolan,13.0,Right Center Midfield,104,1,Arsenal,['27e7985a-d27a-4318-bf12-13849c49260b'],35,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:45:35.964,4,Duel,True
,,,,,,,,,,,,,,,,,,,,2.730739,,,,,,,,,,,,,,,,,,,,,94e13b0e-5763-4b8b-9051-576aa19187b7,1886,,,"[7.0, 44.1]",46,,,,,-0.3761886,,40.0,Right Foot,,,,"[87.0, 12.5]",,3.0,High Pass,,86.014885,,77.0,Unknown,,,,,,,,,63.0,Goal Kick,1,7,From Goal Kick,40385.0,Jussi Jääskeläinen,1.0,Goalkeeper,105,328,Bolton Wanderers,,14,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:46:14.699,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0c6bf052-3417-4cc9-956e-6479c7732c62,1887,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,,,,,105,328,Bolton Wanderers,['a26f964c-5255-47cb-931e-6f2b0f100aa8'],17,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:46:17.420,34,Half End,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,a26f964c-5255-47cb-931e-6f2b0f100aa8,1888,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,,,,,105,328,Bolton Wanderers,['0c6bf052-3417-4cc9-956e-6479c7732c62'],17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:46:17.420,34,Half End,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,85f1a8c8-3b8f-434a-9dd6-792ee1f2657c,1889,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,,,,,105,328,Bolton Wanderers,['53b9022c-815d-46e3-ab28-e480b3be40f8'],0,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:00.000,18,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,53b9022c-815d-46e3-ab28-e480b3be40f8,1890,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,,,,,105,328,Bolton Wanderers,['85f1a8c8-3b8f-434a-9dd6-792ee1f2657c'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:00.000,18,Half Start,
,,,,,,,,,,,,,,,,,,,,0.351192,,,,,,,,,,,,,,,,,,,,,93b2187c-4178-4bb5-8cde-6f34a5c89655,1891,,,"[60.0, 40.0]",45,,,,,3.041924,,40.0,Right Foot,,,,"[59.0, 40.1]",,1.0,Ground Pass,,1.0049876,,,,,21540.0,Kevin Nolan,,,,,,65.0,Kick Off,2,9,From Kick Off,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,106,328,Bolton Wanderers,['3f682a59-1bcc-49c6-bc49-b73c80c9440e'],1,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:01.322,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f682a59-1bcc-49c6-bc49-b73c80c9440e,1892,,,"[59.0, 40.1]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,21540.0,Kevin Nolan,13.0,Right Center Midfield,106,328,Bolton Wanderers,['93b2187c-4178-4bb5-8cde-6f34a5c89655'],1,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:01.673,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.828624,,,,,,,,,,,,,,,,,,,,,4b6a131e-95c5-4530-9d30-4eaa0bf7d391,1893,,,"[58.3, 38.9]",45,,,,,-2.2872772,,40.0,Right Foot,,,,"[32.0, 8.7]",,2.0,Low Pass,,40.046597,,,,,40390.0,Simon Charlton,,,,,,,,2,9,From Kick Off,21540.0,Kevin Nolan,13.0,Right Center Midfield,106,328,Bolton Wanderers,['56d8d459-afb2-4b0b-bd4d-76ba9c60bb61'],1,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:01.673,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56d8d459-afb2-4b0b-bd4d-76ba9c60bb61,1894,,,"[32.0, 8.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40390.0,Simon Charlton,6.0,Left Back,106,328,Bolton Wanderers,['4b6a131e-95c5-4530-9d30-4eaa0bf7d391'],3,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:03.502,42,Ball Receipt*,
,,,,,"[33.8, 8.0]",,,,,,,,,,,,,,,2.188418,,,,,,,,,,,,,,,,,,,,,a98c6fe2-d40b-47d8-983a-313860334d39,1895,,,"[32.0, 8.7]",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,From Kick Off,40390.0,Simon Charlton,6.0,Left Back,106,328,Bolton Wanderers,"['56d8d459-afb2-4b0b-bd4d-76ba9c60bb61', 'ab7ee299-bfab-4eaa-8827-a9cbf087c984']",3,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:03.502,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.81221,,,,,,,,,,,,,,,,,,,,,ab7ee299-bfab-4eaa-8827-a9cbf087c984,1896,,,"[33.8, 8.0]",45,,,,,0.5792437,,38.0,Left Foot,,,,"[81.5, 39.2]",,3.0,High Pass,,56.99763,,9.0,Incomplete,,,,,,,,,,,2,9,From Kick Off,40390.0,Simon Charlton,6.0,Left Back,106,328,Bolton Wanderers,['b5e73d31-0fb9-4574-915b-815c314d737e'],5,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:05.690,30,Pass,
