ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_saved_off_target,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,1.023291,,,,,,,,,,,,,,,,,,,0b4ab544-5c5d-4da7-b43f-c936b40afad9,3106,,,"[105.5, 74.9]",87,,,,2.9697506,,40.0,Right Foot,,,,"[93.4, 77.0]",,1.0,Ground Pass,,12.280879,,,,24972.0,Ray Parlour,,,,,,,,,2,4,From Throw In,15512.0,Sylvain Wiltord,22.0,Right Center Forward,216,1,Arsenal,"['014f9b68-ae93-46ff-b11a-d18293d95631', 'c51f4bc8-a16d-4ef8-9eef-097ac80323cc']",37,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:37.822,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c51f4bc8-a16d-4ef8-9eef-097ac80323cc,3107,,,"[93.4, 77.0]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,216,1,Arsenal,['0b4ab544-5c5d-4da7-b43f-c936b40afad9'],38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:38.846,42,Ball Receipt*,
,,,,,"[93.4, 77.0]",,,,,,,,,,,,,,,,1.014529,,,,,,,,,,,,,,,,,,,e33887b8-d387-4606-b183-1fc0fdf94374,3108,,,"[93.4, 77.0]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,216,1,Arsenal,"['c51f4bc8-a16d-4ef8-9eef-097ac80323cc', 'eb1c98e3-909f-486d-9008-2056dc3b6221']",38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:38.846,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.155905,,,,,,,,,,,,,,,,,,,eb1c98e3-909f-486d-9008-2056dc3b6221,3109,,,"[93.4, 77.0]",87,,,,-2.0296707,,40.0,Right Foot,,,,"[85.1, 60.2]",,1.0,Ground Pass,,18.738462,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,,2,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,216,1,Arsenal,['17efb216-a4c7-4abb-a669-091ba0de83d7'],39,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:39.860,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17efb216-a4c7-4abb-a669-091ba0de83d7,3110,,,"[85.1, 60.2]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,216,1,Arsenal,['eb1c98e3-909f-486d-9008-2056dc3b6221'],41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:41.016,42,Ball Receipt*,
,,,,,"[85.1, 60.2]",,,,,,,,,,,,,,,,1.131832,,,,,,,,,,,,,,,,,,,97ee6821-8737-457e-a1d1-d2ff42d173bd,3111,,,"[85.1, 60.2]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,216,1,Arsenal,"['17efb216-a4c7-4abb-a669-091ba0de83d7', '3351e772-8a5e-44ca-a88a-17614b9d903e']",41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:41.016,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.984669,,,,,,,,,,,,,,,,,,,3351e772-8a5e-44ca-a88a-17614b9d903e,3112,,,"[85.1, 60.2]",87,,,,0.8668502,,38.0,Left Foot,,,,"[98.6, 76.1]",,1.0,Ground Pass,,20.858091,,,,15512.0,Sylvain Wiltord,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,216,1,Arsenal,['4f8de1a5-b657-4962-8977-f15d863932eb'],42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:42.148,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f8de1a5-b657-4962-8977-f15d863932eb,3113,,,"[98.6, 76.1]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15512.0,Sylvain Wiltord,22.0,Right Center Forward,216,1,Arsenal,['3351e772-8a5e-44ca-a88a-17614b9d903e'],43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:43.133,42,Ball Receipt*,
,,,,,"[99.0, 75.3]",,,,,,,,,,,,,,,,2.144915,,,,,,,,,,,,,,,,,,,a6dfcbf3-1891-4d61-9b84-b3ec4d3597dc,3114,,,"[98.6, 76.1]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15512.0,Sylvain Wiltord,22.0,Right Center Forward,216,1,Arsenal,"['4f8de1a5-b657-4962-8977-f15d863932eb', '6db592b5-1af1-441d-92a8-8ec2834874e2', 'd1522693-68cb-4b5b-87f8-598c03903bf4']",43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:43.133,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.932751,,,,,,,,,,,,,,,,,,,d1522693-68cb-4b5b-87f8-598c03903bf4,3115,,,"[17.8, 4.0]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,34386.0,John Arne Semundseth Riise,6.0,Left Back,216,1,Arsenal,"['6db592b5-1af1-441d-92a8-8ec2834874e2', 'a6dfcbf3-1891-4d61-9b84-b3ec4d3597dc']",44,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:44.345,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,6db592b5-1af1-441d-92a8-8ec2834874e2,3116,,,"[99.0, 75.3]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15512.0,Sylvain Wiltord,22.0,Right Center Forward,216,1,Arsenal,"['8cd59bb8-9d8f-402c-9eff-cbd2f646400f', 'd1522693-68cb-4b5b-87f8-598c03903bf4']",45,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:45.277,3,Dispossessed,True
,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,8cd59bb8-9d8f-402c-9eff-cbd2f646400f,3117,,,"[21.1, 4.8]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,34386.0,John Arne Semundseth Riise,6.0,Left Back,216,1,Arsenal,['6db592b5-1af1-441d-92a8-8ec2834874e2'],45,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:45.277,4,Duel,True
,,,,,"[29.7, 6.8]",,,,,,,,,,,,,,,,2.701714,,,,,,,,,,,,,,,,,,,bc17cbc4-5351-4468-a386-3b13a7a126c4,3118,,,"[21.1, 4.8]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,34386.0,John Arne Semundseth Riise,6.0,Left Back,216,1,Arsenal,"['73523c06-42dd-4395-b270-4a6168ecd4c9', '8cd59bb8-9d8f-402c-9eff-cbd2f646400f']",45,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:45.277,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.159292,,,,,,,,,,,,,,,,,,,73523c06-42dd-4395-b270-4a6168ecd4c9,3119,,,"[29.7, 6.8]",87,,,,-0.12538911,,38.0,Left Foot,,,,"[53.5, 3.8]",,1.0,Ground Pass,,23.98833,,,,7814.0,Anthony Le Tallec,,,,,,,,,2,4,From Throw In,34386.0,John Arne Semundseth Riise,6.0,Left Back,216,1,Arsenal,['36c93ef8-1ce1-4fd5-a64d-d7687475fd70'],47,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:47.979,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36c93ef8-1ce1-4fd5-a64d-d7687475fd70,3120,,,"[53.5, 3.8]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,7814.0,Anthony Le Tallec,16.0,Left Midfield,216,1,Arsenal,['73523c06-42dd-4395-b270-4a6168ecd4c9'],50,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:50.138,42,Ball Receipt*,
,,,,,"[69.9, 26.1]",,,,,,,,,,,,,,,,3.913335,,,,,,,,,,,,,,,,,,,51d9e517-a2c5-47be-91a5-348fb443241e,3121,,,"[53.5, 3.8]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,7814.0,Anthony Le Tallec,16.0,Left Midfield,216,1,Arsenal,"['36c93ef8-1ce1-4fd5-a64d-d7687475fd70', 'd4281cf6-980d-4ccf-bd1e-4b7da33c725d']",50,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:50.138,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.882509,,,,,,,,,,,,,,,,,,,d4281cf6-980d-4ccf-bd1e-4b7da33c725d,3122,,,"[69.9, 26.1]",87,,,,2.9195108,,40.0,Right Foot,,,,"[63.7, 27.5]",,1.0,Ground Pass,,6.3560996,9.0,Incomplete,,19109.0,Steven Gerrard,,,,,,,,,2,4,From Throw In,7814.0,Anthony Le Tallec,16.0,Left Midfield,216,1,Arsenal,"['6fcb60ee-75e2-4cfd-ba26-cd519fe3fce0', 'f1957935-ea27-4ec7-b813-62a9f468f1b2']",54,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:54.052,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fcb60ee-75e2-4cfd-ba26-cd519fe3fce0,3123,,,"[62.7, 30.6]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,216,1,Arsenal,['d4281cf6-980d-4ccf-bd1e-4b7da33c725d'],54,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:54.934,42,Ball Receipt*,
,,,,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,f1957935-ea27-4ec7-b813-62a9f468f1b2,3124,4.0,Won,"[56.4, 52.6]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,216,1,Arsenal,['d4281cf6-980d-4ccf-bd1e-4b7da33c725d'],54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:54.934,10,Interception,
,,,,,"[64.3, 46.1]",,,,,,,,,,,,,,,,2.636193,,,,,,,,,,,,,,,,,,,2aac56de-f2b8-4400-bdcf-9b5f38b52aad,3125,,,"[56.4, 52.6]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,216,1,Arsenal,"['03557a95-605b-4b85-b9de-c9d1883f5e4d', 'b3f74118-e29a-4cdf-b437-26507b315468', 'f1957935-ea27-4ec7-b813-62a9f468f1b2']",54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:54.934,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.704499,,,,,,,,,,,,,,,,,,,03557a95-605b-4b85-b9de-c9d1883f5e4d,3126,,,"[56.1, 30.1]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,216,1,Arsenal,['2aac56de-f2b8-4400-bdcf-9b5f38b52aad'],56,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:56.683,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,b3f74118-e29a-4cdf-b437-26507b315468,3127,,,"[64.3, 46.1]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,216,1,Arsenal,['72d3333a-ea48-458e-b374-332b8eecbd50'],57,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:57.570,3,Dispossessed,True
,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,72d3333a-ea48-458e-b374-332b8eecbd50,3128,,,"[55.8, 34.0]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,216,1,Arsenal,['b3f74118-e29a-4cdf-b437-26507b315468'],57,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:57.570,4,Duel,True
,,,,,"[54.4, 41.3]",,,,,,,,,,,,,,,,2.056589,,,,,,,,,,,,,,,,,,,ac0eea18-9965-4023-9b0b-f7ff689fcc40,3129,,,"[55.8, 34.0]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,216,1,Arsenal,"['036bfa8e-8731-46ca-a654-5db314efe594', '72d3333a-ea48-458e-b374-332b8eecbd50']",57,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:57.570,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.557027,,,,,,,,,,,,,,,,,,,036bfa8e-8731-46ca-a654-5db314efe594,3130,,,"[54.4, 41.3]",87,,,,0.69853026,,40.0,Right Foot,,,,"[90.6, 71.7]",,3.0,High Pass,,47.271557,9.0,Incomplete,,40257.0,El-Hadji Ousseynou Diouf,,,,,,,,,2,4,From Throw In,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,216,1,Arsenal,"['476aa553-cafa-4e2c-b0b2-e085820bed28', 'de42d43b-bf46-43c6-83b7-caa2f408bf1f']",59,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:42:59.627,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476aa553-cafa-4e2c-b0b2-e085820bed28,3131,,,"[91.2, 75.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,216,1,Arsenal,['036bfa8e-8731-46ca-a654-5db314efe594'],2,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:02.184,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.64356,,,,,,,,,,,,,,,,,,,de42d43b-bf46-43c6-83b7-caa2f408bf1f,3132,,,"[29.5, 8.4]",88,,,,0.15722805,,37.0,Head,,,,"[37.7, 9.7]",,2.0,Low Pass,,8.302409,,,,19312.0,Robert Pirès ,,,,,,,66.0,Recovery,2,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,216,1,Arsenal,"['036bfa8e-8731-46ca-a654-5db314efe594', '69b7b9cc-dbbd-4227-8b74-a6c057813c10']",2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:02.184,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69b7b9cc-dbbd-4227-8b74-a6c057813c10,3133,,,"[37.7, 9.7]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,216,1,Arsenal,['de42d43b-bf46-43c6-83b7-caa2f408bf1f'],3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:03.828,42,Ball Receipt*,
,,,,,"[40.9, 21.3]",,,,,,,,,,,,,,,,2.703719,,,,,,,,,,,,,,,,,,,8ddcc4b1-0ab6-48a3-8f82-64036dd5ae3c,3134,,,"[37.7, 9.7]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,216,1,Arsenal,"['31d88147-16ad-4f6d-b589-6f58e5b3d093', '69b7b9cc-dbbd-4227-8b74-a6c057813c10']",3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:03.828,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,31d88147-16ad-4f6d-b589-6f58e5b3d093,3135,,,"[40.9, 21.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,216,1,Arsenal,,6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:06.531,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,1.095997,,,,,,,,,,,,,,,,,,,6f08e6c5-0cc2-46db-abaf-92518f2dcf4d,3136,,,"[76.9, 57.0]",88,,,,-0.76710755,,40.0,Right Foot,,,,"[93.6, 40.9]",,2.0,Low Pass,,23.196983,,,,15659.0,Emile Heskey,,,,,,,66.0,Recovery,2,1,Regular Play,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,217,24,Liverpool,['f6527fe1-64f4-4f7f-9938-24b8b2ff9c96'],7,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:07.076,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6527fe1-64f4-4f7f-9938-24b8b2ff9c96,3137,,,"[93.6, 40.9]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15659.0,Emile Heskey,24.0,Left Center Forward,217,24,Liverpool,['6f08e6c5-0cc2-46db-abaf-92518f2dcf4d'],8,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:08.172,42,Ball Receipt*,
,,,,,"[94.4, 41.2]",,,,,,,,,,,,,,,,0.834842,,,,,,,,,,,,,,,,,,,13f33cd4-4476-4a0a-b3d6-eea6467911da,3138,,,"[93.6, 40.9]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15659.0,Emile Heskey,24.0,Left Center Forward,217,24,Liverpool,"['276efca6-5661-402c-89b8-ca98c4a38757', '3f76a129-1f76-4664-a857-2c1baf021139', 'f6527fe1-64f4-4f7f-9938-24b8b2ff9c96']",8,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:08.172,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,,0.589674,,,,,,,,,,,,,,,,,,,3f76a129-1f76-4664-a857-2c1baf021139,3139,,,"[23.8, 39.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,217,24,Liverpool,"['13f33cd4-4476-4a0a-b3d6-eea6467911da', '276efca6-5661-402c-89b8-ca98c4a38757']",8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:08.793,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.958684,,,,,,,,,,,,,,,,,,,276efca6-5661-402c-89b8-ca98c4a38757,3140,,,"[94.4, 41.2]",88,,,,0.63583845,,40.0,Right Foot,,,,"[107.0, 50.5]",,3.0,High Pass,,15.6604595,,,,19109.0,Steven Gerrard,,,,,,,,,2,1,Regular Play,15659.0,Emile Heskey,24.0,Left Center Forward,217,24,Liverpool,"['3f76a129-1f76-4664-a857-2c1baf021139', '66d90e99-53f7-45b1-aa58-55a39da3ceab']",9,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:09.007,30,Pass,True
,,,,,,,,,,,,True,,,,,,,,,1.233658,,,,,,,,,,,,,,,,,,,dc90498b-ff6f-4915-af79-b3b1818f57e0,3141,,,"[12.8, 34.2]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,217,24,Liverpool,"['66d90e99-53f7-45b1-aa58-55a39da3ceab', '68c2b46e-7c70-4570-9f0c-51dd9910cfba']",10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:10.519,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d90e99-53f7-45b1-aa58-55a39da3ceab,3142,,,"[107.0, 50.5]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,217,24,Liverpool,"['276efca6-5661-402c-89b8-ca98c4a38757', 'dc90498b-ff6f-4915-af79-b3b1818f57e0']",10,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:10.966,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,68c2b46e-7c70-4570-9f0c-51dd9910cfba,3143,,,"[107.4, 51.5]",88,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,217,24,Liverpool,['dc90498b-ff6f-4915-af79-b3b1818f57e0'],10,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:10.966,38,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,,2.870412,,,,,,,,,,,,,,,,,,,9603e263-3de7-490d-b363-520ea7895c23,3144,,,"[7.0, 44.1]",88,True,,,-0.50695384,,40.0,Right Foot,,,,"[65.7, 11.5]",,3.0,High Pass,,67.14499,9.0,Incomplete,,,,,,,,,,63.0,Goal Kick,2,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,218,1,Arsenal,['54e79046-77dc-47e5-9c7a-fa5358fd7b02'],42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:42.682,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,54e79046-77dc-47e5-9c7a-fa5358fd7b02,3145,,,"[54.4, 68.6]",88,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40254.0,Igor Bišćan,3.0,Right Center Back,219,24,Liverpool,['9603e263-3de7-490d-b363-520ea7895c23'],45,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:45.553,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,1.501668,,,,,,,,,,,,,,,,,,,f0170e63-90f0-4999-a9ee-4e75cf4ca17c,3146,,,"[55.1, 69.0]",88,True,,,0.14189705,,40.0,Right Foot,,,,"[77.5, 72.2]",,1.0,Ground Pass,,22.627417,,,,34391.0,Harry Kewell,,,,,,,,,2,1,Regular Play,40254.0,Igor Bišćan,3.0,Right Center Back,219,24,Liverpool,['41cb8244-f347-416d-9f27-6824a3f8aa76'],47,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:47.159,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41cb8244-f347-416d-9f27-6824a3f8aa76,3147,,,"[77.5, 72.2]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,34391.0,Harry Kewell,22.0,Right Center Forward,219,24,Liverpool,['f0170e63-90f0-4999-a9ee-4e75cf4ca17c'],48,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:48.661,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.837472,,,,,,,,,,,,,,,,,,,0f95717c-a2a5-4af2-97a5-5e81587fc43d,3148,,,"[30.2, 17.9]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,219,24,Liverpool,['1d0e5946-8068-41bd-a818-3a1155df023d'],50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:50.324,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.998764,,,,,,,,,,,,,,,,,,,1d0e5946-8068-41bd-a818-3a1155df023d,3149,,,"[91.3, 69.8]",88,,,,0.23532379,,38.0,Left Foot,,,,"[108.4, 73.9]",,1.0,Ground Pass,,17.584652,,,,40257.0,El-Hadji Ousseynou Diouf,,,,,,,,,2,1,Regular Play,34391.0,Harry Kewell,22.0,Right Center Forward,219,24,Liverpool,"['0f95717c-a2a5-4af2-97a5-5e81587fc43d', '4476a6c8-5173-406f-b522-02ff8e5a0cde']",51,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:51.031,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4476a6c8-5173-406f-b522-02ff8e5a0cde,3150,,,"[108.4, 73.9]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,219,24,Liverpool,['1d0e5946-8068-41bd-a818-3a1155df023d'],52,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:52.030,42,Ball Receipt*,
,,,,,"[107.0, 65.2]",,,,,,,,,,,,,,,,3.296256,,,,,,,,,,,,,,,,,,,fef6dbf4-d24f-4052-97d7-944d16b6d26c,3151,,,"[108.4, 73.9]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,219,24,Liverpool,"['4476a6c8-5173-406f-b522-02ff8e5a0cde', 'af663dc3-edd1-4499-8a30-31dc31b273bb']",52,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:52.030,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.155013,,,,,,,,,,,,,,,,,,,af663dc3-edd1-4499-8a30-31dc31b273bb,3152,,,"[107.0, 65.2]",88,,,,-2.258243,,40.0,Right Foot,,,,"[99.2, 55.7]",,1.0,Ground Pass,,12.291867,9.0,Incomplete,,34391.0,Harry Kewell,,,,,,,,,2,1,Regular Play,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,219,24,Liverpool,"['3abfcd73-0b7b-4af0-aa82-342afaa053a2', 'ea708ccb-c966-4b9d-b0a8-e8fa3cf0d13e']",55,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:43:55.326,30,Pass,
