ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,True,,,,,,,,,2.121547,,,,,,,,,,,,,,,,,,,,,73742e99-6a37-41e3-bd67-448ec262786f,36,,,"[49.9, 46.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40238.0,Lilian Nalis,11.0,Left Defensive Midfield,3,1,Arsenal,['fa9ae25f-fc08-459c-bc5b-a604156a080d'],23,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:00:23.107,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,2.094544,,,,,,,,,,,,,,,,,,,,,7fd7827b-4304-4f72-bec7-1a3e6082f032,37,,,"[31.2, 42.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24798.0,Nikos Dabizas,5.0,Left Center Back,3,1,Arsenal,,24,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:00:24.757,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.587746,,,,,,,,,,,,,,,,,,,,,7e3b8aac-9585-453a-adee-34d1aca0f009,38,,,"[27.7, 30.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40241.0,Matt Heath,3.0,Right Center Back,3,1,Arsenal,['766757ba-59ac-4eae-85b1-a2695402da93'],26,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:00:26.852,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.626795,,,,,,,,,,,,,,,,,,,,,766757ba-59ac-4eae-85b1-a2695402da93,39,,,"[91.9, 50.5]",0,,,,,1.3843094,,40.0,Right Foot,,,"[95.9, 71.7]",,1.0,Ground Pass,,21.574059,,,,,,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,3,1,Arsenal,"['7e3b8aac-9585-453a-adee-34d1aca0f009', 'bfd18020-2d72-4bb9-a9d6-f229a74af948']",26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:26.999,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfd18020-2d72-4bb9-a9d6-f229a74af948,40,,,"[95.9, 71.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,3,1,Arsenal,['766757ba-59ac-4eae-85b1-a2695402da93'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:28.626,42,Ball Receipt*,
,,,,,"[92.1, 74.3]",,,,,,,,,,,,,,,,1.884294,,,,,,,,,,,,,,,,,,,,,c060bc54-7d0c-48ec-9495-9faea779247c,41,,,"[95.9, 71.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,3,1,Arsenal,"['1c0ac802-5fce-4b9d-b4c7-a7a48dc3ae36', '8980694e-ead6-478f-a56d-c30cdf12d8f0', 'bfd18020-2d72-4bb9-a9d6-f229a74af948']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:28.626,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.878811,,,,,,,,,,,,,,,,,,,,,8980694e-ead6-478f-a56d-c30cdf12d8f0,42,,,"[21.3, 9.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40239.0,Jordan Stewart,6.0,Left Back,3,1,Arsenal,"['1c0ac802-5fce-4b9d-b4c7-a7a48dc3ae36', 'c060bc54-7d0c-48ec-9495-9faea779247c']",29,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:00:29.017,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.863954,,,,,,,,,,,,,,,,,,,,,1c0ac802-5fce-4b9d-b4c7-a7a48dc3ae36,43,,,"[92.1, 74.3]",0,,,,,-3.118696,,38.0,Left Foot,,,"[79.0, 74.0]",,1.0,Ground Pass,,13.103435,,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,3,1,Arsenal,"['8980694e-ead6-478f-a56d-c30cdf12d8f0', 'f016b7ae-de45-4146-a83d-6bb38ff2968e']",30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:30.510,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f016b7ae-de45-4146-a83d-6bb38ff2968e,44,,,"[79.0, 74.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,3,1,Arsenal,['1c0ac802-5fce-4b9d-b4c7-a7a48dc3ae36'],31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:31.374,42,Ball Receipt*,
,,,,,"[81.0, 71.7]",,,,,,,,,,,,,,,,1.58239,,,,,,,,,,,,,,,,,,,,,d5922ef3-09ba-45d3-896f-56d9075190b7,45,,,"[79.0, 74.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,3,1,Arsenal,"['f016b7ae-de45-4146-a83d-6bb38ff2968e', 'f6914782-76a9-4e31-b43e-6e32c36b8644']",31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:31.374,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.920079,,,,,,,,,,,,,,,,,,,,,f6914782-76a9-4e31-b43e-6e32c36b8644,46,,,"[81.0, 71.7]",0,,,,,-0.59642345,,40.0,Right Foot,,,"[91.9, 64.3]",,1.0,Ground Pass,,13.174597,,,,,,15042.0,Dennis Bergkamp,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,3,1,Arsenal,['e4722c35-70fc-440a-8e66-2288a724e771'],32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:32.957,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.707874,,,,,,,,,,,,,,,,,,,,,509726e6-5fb9-45cd-91af-edaeef71db31,47,,,"[26.8, 19.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40241.0,Matt Heath,3.0,Right Center Back,3,1,Arsenal,"['d6deb3bf-7a00-4690-9252-d54bc24ada80', 'e4722c35-70fc-440a-8e66-2288a724e771']",33,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:00:33.388,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4722c35-70fc-440a-8e66-2288a724e771,48,,,"[91.9, 64.3]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,3,1,Arsenal,"['509726e6-5fb9-45cd-91af-edaeef71db31', 'f6914782-76a9-4e31-b43e-6e32c36b8644']",33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:33.877,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,0.857373,,,,,,,,,,,,,,,,,,,,,d6deb3bf-7a00-4690-9252-d54bc24ada80,49,,,"[92.1, 64.3]",0,,,,,1.7141364,,40.0,Right Foot,,,"[90.7, 74.0]",,1.0,Ground Pass,,9.80051,,,,,,15754.0,Fredrik Ljungberg,,,,,,,,,1,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,3,1,Arsenal,"['509726e6-5fb9-45cd-91af-edaeef71db31', '5259c0ac-909e-4268-b090-098241068d7d']",33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:33.877,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5259c0ac-909e-4268-b090-098241068d7d,50,,,"[90.7, 74.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,3,1,Arsenal,['d6deb3bf-7a00-4690-9252-d54bc24ada80'],34,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:34.734,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.101447,,,,,,,,,,,,,,,,,,,,,d3605ee7-e26a-483e-b30b-0dbc258a086c,51,,,"[90.7, 74.0]",0,,,,,-0.8509606,,40.0,Right Foot,,,"[109.2, 52.9]",,1.0,Ground Pass,,28.061718,,,9.0,Incomplete,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,1,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,3,1,Arsenal,"['39001db2-edda-497e-af04-1b11077de67f', '96b86019-6e7a-4b3c-a41a-7448e87c942e']",34,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:34.734,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96b86019-6e7a-4b3c-a41a-7448e87c942e,52,,,"[106.2, 53.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,3,1,Arsenal,['d3605ee7-e26a-483e-b30b-0dbc258a086c'],36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:36.836,42,Ball Receipt*,
,,,,,,,38.0,Left Foot,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,39001db2-edda-497e-af04-1b11077de67f,53,,,"[10.9, 27.2]",0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24798.0,Nikos Dabizas,5.0,Left Center Back,3,1,Arsenal,['d3605ee7-e26a-483e-b30b-0dbc258a086c'],36,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:00:36.836,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,1.761147,,,,,,,,,,,,,,,,,,,,,4fdbae05-470a-440d-a918-70b0447586af,54,,,"[95.9, 80.0]",0,,,,,-2.7497816,,,,,,"[79.2, 73.1]",,2.0,Low Pass,,18.069311,,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,67.0,Throw-in,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,4,1,Arsenal,['efae7957-b345-4de1-9b1f-54fac18c9547'],58,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:58.915,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efae7957-b345-4de1-9b1f-54fac18c9547,55,,,"[79.2, 73.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,4,1,Arsenal,['4fdbae05-470a-440d-a918-70b0447586af'],0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:00.677,42,Ball Receipt*,
,,,,,"[79.0, 74.0]",,,,,,,,,,,,,,,,0.830501,,,,,,,,,,,,,,,,,,,,,a9343bbb-3f33-4827-b777-94cb3f885301,56,,,"[79.2, 73.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,4,1,Arsenal,"['090254b8-2825-4b3d-a73f-9d8e8b2ffa29', '7a557c5f-d12f-42a4-b2aa-9a3a35ae32a5', 'efae7957-b345-4de1-9b1f-54fac18c9547']",0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:00.677,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.649776,,,,,,,,,,,,,,,,,,,,,090254b8-2825-4b3d-a73f-9d8e8b2ffa29,57,,,"[42.3, 10.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40240.0,Paul Dickov,24.0,Left Center Forward,4,1,Arsenal,['a9343bbb-3f33-4827-b777-94cb3f885301'],0,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:01:00.857,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,7a557c5f-d12f-42a4-b2aa-9a3a35ae32a5,58,,,"[79.0, 74.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,4,1,Arsenal,['51b5c086-7595-40fa-adb6-4cde8dd1a641'],1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:01.507,3,Dispossessed,True
,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,51b5c086-7595-40fa-adb6-4cde8dd1a641,59,,,"[41.1, 6.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40240.0,Paul Dickov,24.0,Left Center Forward,4,1,Arsenal,['7a557c5f-d12f-42a4-b2aa-9a3a35ae32a5'],1,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:01:01.507,4,Duel,True
,,,,,"[36.7, 3.1]",,,,,,,,,,,,,,,,3.776666,,,,,,,,,,,,,,,,,,,,,7923b359-dbac-4a42-a529-5d34c5b5d8f4,60,,,"[41.1, 6.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40240.0,Paul Dickov,24.0,Left Center Forward,4,1,Arsenal,"['128f6358-f4c4-4b96-9639-1ce55a4b0e3d', '51b5c086-7595-40fa-adb6-4cde8dd1a641', 'c7b8253f-c172-4d06-995f-4a87dcfa2e5c']",1,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:01:01.507,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,,0.844861,,,,,,,,,,,,,,,,,,,,,128f6358-f4c4-4b96-9639-1ce55a4b0e3d,61,,,"[80.4, 72.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,4,1,Arsenal,['7923b359-dbac-4a42-a529-5d34c5b5d8f4'],4,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:04.121,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,c7b8253f-c172-4d06-995f-4a87dcfa2e5c,62,,,"[36.7, 3.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40240.0,Paul Dickov,24.0,Left Center Forward,4,1,Arsenal,['e1e0403e-96e1-4571-b189-2c4f1c43be54'],5,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:01:05.284,3,Dispossessed,True
,,,,,,,,,,,,True,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,e1e0403e-96e1-4571-b189-2c4f1c43be54,63,,,"[83.4, 77.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,4,1,Arsenal,['c7b8253f-c172-4d06-995f-4a87dcfa2e5c'],5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:05.284,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.708861,,,,,,,,,,,,,,,,,,,,,67673a05-236e-4295-8b4f-912a2fc677a8,64,,,"[42.3, 4.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40240.0,Paul Dickov,24.0,Left Center Forward,4,1,Arsenal,['cd0e63a1-b7a8-48d3-ac27-65a3f9d76444'],5,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:01:05.695,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,2.491436,,,,,,,,,,,,,,,,,,,,,cd0e63a1-b7a8-48d3-ac27-65a3f9d76444,65,,,"[77.2, 75.2]",1,,,,,-3.0216355,,38.0,Left Foot,,,"[54.8, 72.5]",,1.0,Ground Pass,,22.562136,,,,,,38412.0,Kolo Habib Touré,,,,,,,66.0,Recovery,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,4,1,Arsenal,"['0b5a0090-97a7-4a90-8f4d-8b10137277d1', '67673a05-236e-4295-8b4f-912a2fc677a8']",6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:06.020,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b5a0090-97a7-4a90-8f4d-8b10137277d1,66,,,"[54.8, 72.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,4,1,Arsenal,['cd0e63a1-b7a8-48d3-ac27-65a3f9d76444'],8,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:08.512,42,Ball Receipt*,
,,,,,"[54.8, 72.5]",,,,,,,,,,,,,,,,0.298564,,,,,,,,,,,,,,,,,,,,,2745d174-c20c-41ce-b7d0-a2778025ccf7,67,,,"[54.8, 72.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,4,1,Arsenal,"['0b5a0090-97a7-4a90-8f4d-8b10137277d1', 'e972dfaa-7ad3-44fd-b4d0-fdbf4bca7555']",8,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:08.512,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.199011,,,,,,,,,,,,,,,,,,,,,e972dfaa-7ad3-44fd-b4d0-fdbf4bca7555,68,,,"[54.8, 72.5]",1,,,,,-2.2149103,,38.0,Left Foot,,,"[35.2, 46.4]",,1.0,Ground Pass,,32.640007,,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,4,1,Arsenal,['acfb0c5b-7d90-41ee-ac68-edfdfa330a0a'],8,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:08.810,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acfb0c5b-7d90-41ee-ac68-edfdfa330a0a,69,,,"[35.2, 46.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,4,1,Arsenal,['e972dfaa-7ad3-44fd-b4d0-fdbf4bca7555'],11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:11.009,42,Ball Receipt*,
,,,,,"[35.2, 45.5]",,,,,,,,,,,,,,,,1.693617,,,,,,,,,,,,,,,,,,,,,b7008704-afd4-46c9-b593-4144dd0c3b6a,70,,,"[35.2, 46.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,4,1,Arsenal,"['2684f2bc-2fbf-4451-bb67-c970d3346308', 'acfb0c5b-7d90-41ee-ac68-edfdfa330a0a']",11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:11.009,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.362489,,,,,,,,,,,,,,,,,,,,,2684f2bc-2fbf-4451-bb67-c970d3346308,71,,,"[35.2, 45.5]",1,,,,,-0.8647765,,40.0,Right Foot,,,"[51.4, 26.5]",,1.0,Ground Pass,,24.96878,,,,,,19312.0,Robert Pirès ,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,4,1,Arsenal,['8138e560-7608-4f46-9fbe-2f9250572121'],12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:12.703,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8138e560-7608-4f46-9fbe-2f9250572121,72,,,"[51.4, 26.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,4,1,Arsenal,['2684f2bc-2fbf-4451-bb67-c970d3346308'],14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:14.065,42,Ball Receipt*,
,,,,,"[56.0, 32.1]",,,,,,,,,,,,,,,,2.408121,,,,,,,,,,,,,,,,,,,,,919f6ec9-581a-4a64-a6be-d8492422bdd6,73,,,"[51.4, 26.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,4,1,Arsenal,"['8138e560-7608-4f46-9fbe-2f9250572121', '925f4031-26fe-488d-887c-af8d3655a795']",14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:14.065,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.015563,,,,,,,,,,,,,,,,,,,,,925f4031-26fe-488d-887c-af8d3655a795,74,,,"[56.0, 32.1]",1,,,,,-1.0499822,,40.0,Right Foot,,,"[63.4, 19.2]",,1.0,Ground Pass,,14.871785,,,,,,15516.0,Thierry Henry,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,4,1,Arsenal,['7795f76c-2c8d-40be-9d80-6c0dd8091f1e'],16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:16.474,30,Pass,
,,,,,,,,,,,,,,,,,,,,,2.904411,,,,,,,,,,,,,,,,,,,,,bbfd7175-58c4-4583-89d4-abd25e6aec2a,75,,,"[50.3, 59.8]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40243.0,Frank Mohammed Sinclair,2.0,Right Back,4,1,Arsenal,"['7795f76c-2c8d-40be-9d80-6c0dd8091f1e', 'cf92f66d-4f46-4bd5-8ef6-600e540207ef']",17,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:01:17.204,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7795f76c-2c8d-40be-9d80-6c0dd8091f1e,76,,,"[63.4, 19.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,4,1,Arsenal,"['925f4031-26fe-488d-887c-af8d3655a795', 'bbfd7175-58c4-4583-89d4-abd25e6aec2a']",17,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:17.489,42,Ball Receipt*,True
,,,,,"[63.1, 22.2]",,,,,,,,,,,,,,,,4.447882,,,,,,,,,,,,,,,,,,,,,cf92f66d-4f46-4bd5-8ef6-600e540207ef,77,,,"[63.4, 19.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,4,1,Arsenal,"['6efd32a9-1424-4c85-ba4a-57293f18e0cd', '7795f76c-2c8d-40be-9d80-6c0dd8091f1e', '78d2f5f5-4f62-4b05-a071-3751432332a1', 'bbfd7175-58c4-4583-89d4-abd25e6aec2a']",17,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:17.489,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.692453,,,,,,,,,,,,,,,,,,,,,6efd32a9-1424-4c85-ba4a-57293f18e0cd,78,,,"[57.3, 54.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40240.0,Paul Dickov,24.0,Left Center Forward,4,1,Arsenal,['cf92f66d-4f46-4bd5-8ef6-600e540207ef'],21,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:01:21.216,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,78d2f5f5-4f62-4b05-a071-3751432332a1,79,,,"[63.1, 22.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,4,1,Arsenal,['19a5fe56-331d-4f75-bbe4-ad4ef21fa18c'],21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:21.937,3,Dispossessed,True
,,,,,,,,,,,,True,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,19a5fe56-331d-4f75-bbe4-ad4ef21fa18c,80,,,"[57.0, 57.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40240.0,Paul Dickov,24.0,Left Center Forward,5,22,Leicester City,['78d2f5f5-4f62-4b05-a071-3751432332a1'],21,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:01:21.937,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1ef5ec91-a0e6-4cbd-b470-657e2313a65a,81,,,"[55.8, 63.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40243.0,Frank Mohammed Sinclair,2.0,Right Back,5,22,Leicester City,,22,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:01:22.622,2,Ball Recovery,
,,,,,"[55.6, 62.7]",,,,,,,,,,,,,,,,0.022018,,,,,,,,,,,,,,,,,,,,,a9270044-ab5c-473d-af0d-0e5308cedca2,82,,,"[55.8, 63.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40243.0,Frank Mohammed Sinclair,2.0,Right Back,5,22,Leicester City,"['1ef5ec91-a0e6-4cbd-b470-657e2313a65a', '7670f97d-7bb6-45a8-98b6-301175f07c34']",22,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:01:22.622,43,Carry,
