bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_redirect,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,1.816393,,,,,,,,,,,,,,,,,,,9d4faf0d-8acc-4bf7-b090-a2da151f98b5,946,,,"[56.3, 20.8]",29,,,,,-0.9308603,,38.0,Left Foot,,,"[69.7, 2.8]",,2.0,Low Pass,,22.440142,,,,,19312.0,Robert Pirès ,,,,,,,,1,7,From Goal Kick,12529.0,Ashley Cole,6.0,Left Back,63,1,Arsenal,['c47bca36-4043-4d44-9b46-f9f5603befa9'],46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:46.060,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.70393,,,,,,,,,,,,,,,,,,,cf7efb58-dcd8-4759-b86a-0090db145890,947,,,"[48.3, 74.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,34388.0,Jamie Carragher,2.0,Right Back,63,1,Arsenal,"['39fa3afe-d1b3-4017-90b0-9e0680a28d04', 'c47bca36-4043-4d44-9b46-f9f5603befa9']",47,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:29:47.553,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c47bca36-4043-4d44-9b46-f9f5603befa9,948,,,"[69.7, 2.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,63,1,Arsenal,"['9d4faf0d-8acc-4bf7-b090-a2da151f98b5', 'cf7efb58-dcd8-4759-b86a-0090db145890']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:47.876,42,Ball Receipt*,True
,,,,,,"[69.4, 2.8]",,,,,,,,,,,,,,,1.660422,,,,,,,,,,,,,,,,,,,39fa3afe-d1b3-4017-90b0-9e0680a28d04,949,,,"[69.7, 2.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,63,1,Arsenal,"['089fcb55-0603-4712-aed2-560d8e1adeec', '3d1ac8f4-36cb-40f0-be0a-79fa1cb34ca5', 'c47bca36-4043-4d44-9b46-f9f5603befa9', 'cf7efb58-dcd8-4759-b86a-0090db145890']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:47.876,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,3d1ac8f4-36cb-40f0-be0a-79fa1cb34ca5,950,,,"[50.7, 77.3]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,34388.0,Jamie Carragher,2.0,Right Back,63,1,Arsenal,"['089fcb55-0603-4712-aed2-560d8e1adeec', '39fa3afe-d1b3-4017-90b0-9e0680a28d04', '910d9b74-7135-446d-b77c-89522da94f19']",49,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:29:49.537,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,089fcb55-0603-4712-aed2-560d8e1adeec,951,,,"[69.4, 2.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,63,1,Arsenal,['3d1ac8f4-36cb-40f0-be0a-79fa1cb34ca5'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:49.537,21,Foul Won,True
,,,,,,"[71.8, 18.2]",,,,,,,,,,,,,,,2.972221,,,,,,,,,,,,,,,,,,,910d9b74-7135-446d-b77c-89522da94f19,952,,,"[69.4, 2.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,63,1,Arsenal,"['089fcb55-0603-4712-aed2-560d8e1adeec', '21a77a18-ea4b-487b-9c3a-a57c85998640', '3d1ac8f4-36cb-40f0-be0a-79fa1cb34ca5']",49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:49.537,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.858877,,,,,,,,,,,,,,,,,,,21a77a18-ea4b-487b-9c3a-a57c85998640,953,,,"[71.8, 18.2]",29,,,,,0.63274884,,40.0,Right Foot,,,"[82.3, 25.9]",,2.0,Low Pass,,13.020753,,9.0,Incomplete,,15515.0,Patrick Vieira,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,63,1,Arsenal,"['310cbea9-a589-4a0d-a438-74c0527fb1a9', '8b0bde0d-ae3e-4526-81da-87415f3d62d2']",52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:52.509,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b0bde0d-ae3e-4526-81da-87415f3d62d2,954,,,"[85.8, 30.1]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,63,1,Arsenal,['21a77a18-ea4b-487b-9c3a-a57c85998640'],53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:53.368,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.888599,,,,,,,,,,,,,,,,,,,310cbea9-a589-4a0d-a438-74c0527fb1a9,955,,,"[37.8, 54.2]",29,,,,,0.95360494,,40.0,Right Foot,,,"[51.0, 72.8]",,2.0,Low Pass,,22.807894,,,,,15659.0,Emile Heskey,,,,,,64.0,Interception,1,1,Regular Play,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,64,24,Liverpool,"['21a77a18-ea4b-487b-9c3a-a57c85998640', '3ffb2bd6-375a-4c2f-bfcc-2d2301228693']",53,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:29:53.368,30,Pass,
,,,,,,,,,,,,,True,,,,,,,,0.494359,,,,,,,,,,,,,,,,,,,5954dc17-b2dc-463a-a6c3-e6a515e9fdbc,956,,,"[64.3, 6.2]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,64,24,Liverpool,"['3ffb2bd6-375a-4c2f-bfcc-2d2301228693', '4f0e76a6-e80d-4b15-b2a9-e81868350270', 'e0a3cf05-3487-44a5-a57b-5afbc49fb7d7']",54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:54.982,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ffb2bd6-375a-4c2f-bfcc-2d2301228693,957,,,"[51.0, 72.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15659.0,Emile Heskey,22.0,Right Center Forward,64,24,Liverpool,"['310cbea9-a589-4a0d-a438-74c0527fb1a9', '5954dc17-b2dc-463a-a6c3-e6a515e9fdbc']",55,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:29:55.256,42,Ball Receipt*,True
,,,,,,"[51.6, 72.5]",,,,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,,,,4f0e76a6-e80d-4b15-b2a9-e81868350270,958,,,"[51.0, 72.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15659.0,Emile Heskey,22.0,Right Center Forward,64,24,Liverpool,"['3ffb2bd6-375a-4c2f-bfcc-2d2301228693', '5954dc17-b2dc-463a-a6c3-e6a515e9fdbc', 'e0a3cf05-3487-44a5-a57b-5afbc49fb7d7']",55,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:29:55.256,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.962429,,,,,,,,,,,,,,,,,,,e0a3cf05-3487-44a5-a57b-5afbc49fb7d7,959,,,"[51.6, 72.5]",29,,,,,-2.2371943,,40.0,Right Foot,,,"[43.5, 62.2]",,1.0,Ground Pass,,13.103435,,,,,38522.0,Dietmar Hamann,,,,,,,,1,1,Regular Play,15659.0,Emile Heskey,22.0,Right Center Forward,64,24,Liverpool,"['3b7ded55-7d8c-4378-b443-ae76dd9ecd4c', '5954dc17-b2dc-463a-a6c3-e6a515e9fdbc']",55,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:29:55.296,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b7ded55-7d8c-4378-b443-ae76dd9ecd4c,960,,,"[43.5, 62.2]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38522.0,Dietmar Hamann,9.0,Right Defensive Midfield,64,24,Liverpool,['e0a3cf05-3487-44a5-a57b-5afbc49fb7d7'],56,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:29:56.259,42,Ball Receipt*,
,,,,,,"[51.6, 62.9]",,,,,,,,,,,,,,,1.582327,,,,,,,,,,,,,,,,,,,5f84c43f-3ddc-4a88-be28-e381109eade2,961,,,"[43.5, 62.2]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38522.0,Dietmar Hamann,9.0,Right Defensive Midfield,64,24,Liverpool,"['15229cdf-0e70-491b-94de-6480f9c393cf', '3b7ded55-7d8c-4378-b443-ae76dd9ecd4c', 'e034d8d1-6fbd-4fd9-8240-b34e756a8385']",56,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:29:56.259,43,Carry,True
,,,,,,,,,,,,,True,,,,,,,,0.79785,,,,,,,,,,,,,,,,,,,15229cdf-0e70-491b-94de-6480f9c393cf,962,,,"[68.2, 15.4]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,64,24,Liverpool,['5f84c43f-3ddc-4a88-be28-e381109eade2'],57,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:57.043,17,Pressure,
,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,e034d8d1-6fbd-4fd9-8240-b34e756a8385,963,,,"[51.6, 62.9]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38522.0,Dietmar Hamann,9.0,Right Defensive Midfield,64,24,Liverpool,['63c89f20-2c57-439f-8085-2eca9fea42d9'],57,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:29:57.841,14,Dribble,True
,,,,,,,,,,,,,True,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,63c89f20-2c57-439f-8085-2eca9fea42d9,964,,,"[68.5, 17.2]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,65,1,Arsenal,['e034d8d1-6fbd-4fd9-8240-b34e756a8385'],57,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:57.841,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,8c4bf57c-ce1a-4f89-becd-3e29440be405,965,,,"[64.0, 18.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,65,1,Arsenal,,58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:58.594,2,Ball Recovery,
,,,,,,"[69.7, 13.1]",,,,,,,,,,,,,,,3.186907,,,,,,,,,,,,,,,,,,,817ec4eb-d45a-46f1-b4cd-64cee3a9cb4c,966,,,"[64.0, 18.8]",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,65,1,Arsenal,"['8c4bf57c-ce1a-4f89-becd-3e29440be405', 'dfaad6eb-7fa4-4ed6-8310-6960c66aa302']",58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:58.594,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.270323,,,,,,,,,,,,,,,,,,,dfaad6eb-7fa4-4ed6-8310-6960c66aa302,967,,,"[69.7, 13.1]",30,,,,,0.36844555,fc998bc9-a12e-4ef5-a980-62fb43da03a2,40.0,Right Foot,,,"[101.3, 25.3]",True,3.0,High Pass,,33.873295,,,,,15516.0,Thierry Henry,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,65,1,Arsenal,['ba4072d7-43fb-4d3f-8295-0c3c683032a2'],1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:01.780,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba4072d7-43fb-4d3f-8295-0c3c683032a2,968,,,"[101.3, 25.3]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,65,1,Arsenal,['dfaad6eb-7fa4-4ed6-8310-6960c66aa302'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:05.051,42,Ball Receipt*,
,,,,,,"[104.3, 30.3]",,,,,,,,,,,,,,,0.736217,,,,,,,,,,,,,,,,,,,5b0f869f-bc97-452e-8cd5-35e32129c8f0,969,,,"[101.3, 25.3]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,65,1,Arsenal,"['ba4072d7-43fb-4d3f-8295-0c3c683032a2', 'fc998bc9-a12e-4ef5-a980-62fb43da03a2']",5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:05.051,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.084451,,,,,,,,,,,,,,,,,,,fc998bc9-a12e-4ef5-a980-62fb43da03a2,970,,,"[104.3, 30.3]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,22.0,Right Center Forward,65,1,Arsenal,['e03a7969-1cbd-4781-ae96-7410418de6da'],5,,38.0,Left Foot,"[119.9, 43.7, 0.2]",,"[{'location': [101.7, 29.0], 'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.7, 54.7], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.0, 35.4], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 23.1], 'player': {'id': 34388, 'name': 'Jamie Carragher'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.4, 29.4], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 34.4], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 48.5], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",dfaad6eb-7fa4-4ed6-8310-6960c66aa302,True,97.0,Goal,,0.31673503,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:30:05.787,16,Shot,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,55.0,No Touch,44.0,Set,45.0,Diving,26.0,Goal Conceded,e03a7969-1cbd-4781-ae96-7410418de6da,971,,,"[8.1, 44.7]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,34390.0,Jerzy Dudek,1.0,Goalkeeper,65,1,Arsenal,['fc998bc9-a12e-4ef5-a980-62fb43da03a2'],6,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:30:06.871,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,1.926658,,,,,,,,,,,,,,,,,,,17f1b8b0-fb70-4a2e-988c-36487c2c4951,972,,,"[61.0, 40.1]",30,,True,,,-2.4167266,,40.0,Right Foot,,,"[43.5, 24.6]",,1.0,Ground Pass,,23.37734,,,,,34386.0,John Arne Semundseth Riise,,,,,,65.0,Kick Off,1,9,From Kick Off,15659.0,Emile Heskey,22.0,Right Center Forward,66,24,Liverpool,['2adab9da-b38c-4b95-9f1c-8db969f5c99d'],55,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:30:55.982,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2adab9da-b38c-4b95-9f1c-8db969f5c99d,973,,,"[43.5, 24.6]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,34386.0,John Arne Semundseth Riise,6.0,Left Back,66,24,Liverpool,['17f1b8b0-fb70-4a2e-988c-36487c2c4951'],57,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:30:57.909,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.44949,,,,,,,,,,,,,,,,,,,607cbeb8-b6be-4c4b-b94d-99a304dc7f87,974,,,"[43.5, 24.6]",30,,,,,1.9488254,,38.0,Left Foot,,,"[35.2, 45.5]",,1.0,Ground Pass,,22.487774,,,,,34389.0,Sami Hyypiä,,,,,,,,1,9,From Kick Off,34386.0,John Arne Semundseth Riise,6.0,Left Back,66,24,Liverpool,['3371f6dc-1659-496e-b244-dfc8398e104a'],58,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:30:58.005,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3371f6dc-1659-496e-b244-dfc8398e104a,975,,,"[35.2, 45.5]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,34389.0,Sami Hyypiä,5.0,Left Center Back,66,24,Liverpool,['607cbeb8-b6be-4c4b-b94d-99a304dc7f87'],59,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:30:59.454,42,Ball Receipt*,
,,,,,,"[35.2, 45.5]",,,,,,,,,,,,,,,1.274975,,,,,,,,,,,,,,,,,,,c4aab658-bc1e-42ef-8302-3c0fe15dd0ca,976,,,"[35.2, 45.5]",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,34389.0,Sami Hyypiä,5.0,Left Center Back,66,24,Liverpool,"['3371f6dc-1659-496e-b244-dfc8398e104a', '69c13368-03d3-425c-945f-128f204572a0']",59,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:30:59.454,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.408199,,,,,,,,,,,,,,,,,,,69c13368-03d3-425c-945f-128f204572a0,977,,,"[35.2, 45.5]",31,,,,,0.21672532,,40.0,Right Foot,,,"[57.0, 50.3]",,1.0,Ground Pass,,22.322186,,,,,19109.0,Steven Gerrard,,,,,,,,1,9,From Kick Off,34389.0,Sami Hyypiä,5.0,Left Center Back,66,24,Liverpool,['5f100e96-b143-44a8-bdff-bdfdd4b840c9'],0,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:31:00.729,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f100e96-b143-44a8-bdff-bdfdd4b840c9,978,,,"[57.0, 50.3]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,66,24,Liverpool,['69c13368-03d3-425c-945f-128f204572a0'],2,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:31:02.137,42,Ball Receipt*,
,,,,,,"[49.0, 58.4]",,,,,,,,,,,,,,,1.584334,,,,,,,,,,,,,,,,,,,7c21da50-f669-4013-b592-9e33ea0be9d4,979,,,"[57.0, 50.3]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,66,24,Liverpool,"['3fbf02cd-6ce3-4a15-8d54-36fe6870e3a2', '47a69380-65a2-4e55-96ff-522a32dde66c', '5f100e96-b143-44a8-bdff-bdfdd4b840c9']",2,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:31:02.137,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.560233,,,,,,,,,,,,,,,,,,,3fbf02cd-6ce3-4a15-8d54-36fe6870e3a2,980,,,"[62.5, 30.4]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,66,24,Liverpool,"['47a69380-65a2-4e55-96ff-522a32dde66c', '7c21da50-f669-4013-b592-9e33ea0be9d4', '7c220348-6a90-4bb4-b3e5-05c348667bc1']",2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:02.375,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,d906fdbe-d78f-482c-9d6d-d2bc3a79e403,981,,,"[71.1, 21.7]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,66,24,Liverpool,"['47a69380-65a2-4e55-96ff-522a32dde66c', '7c220348-6a90-4bb4-b3e5-05c348667bc1']",3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:03.722,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,47a69380-65a2-4e55-96ff-522a32dde66c,982,,,"[49.0, 58.4]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,66,24,Liverpool,"['3fbf02cd-6ce3-4a15-8d54-36fe6870e3a2', 'd906fdbe-d78f-482c-9d6d-d2bc3a79e403']",3,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:31:03.722,21,Foul Won,True
,,,,,,"[49.0, 58.4]",,,,,,,,,,,,,,,0.220003,,,,,,,,,,,,,,,,,,,7c220348-6a90-4bb4-b3e5-05c348667bc1,983,,,"[49.0, 58.4]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,66,24,Liverpool,"['0ea21e34-3408-486e-ac2a-fe0832925ff7', '3fbf02cd-6ce3-4a15-8d54-36fe6870e3a2', '47a69380-65a2-4e55-96ff-522a32dde66c', 'd906fdbe-d78f-482c-9d6d-d2bc3a79e403']",3,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:31:03.722,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.746075,,,,,,,,,,,,,,,,,,,0ea21e34-3408-486e-ac2a-fe0832925ff7,984,,,"[49.0, 58.4]",31,,,,,1.9477056,,40.0,Right Foot,,,"[41.4, 77.6]",,1.0,Ground Pass,,20.649456,,,,,34388.0,Jamie Carragher,,,,,,,,1,9,From Kick Off,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,66,24,Liverpool,['18bafb4a-c304-49f4-9a36-85575c834eff'],3,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:31:03.942,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18bafb4a-c304-49f4-9a36-85575c834eff,985,,,"[41.4, 77.6]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,34388.0,Jamie Carragher,2.0,Right Back,66,24,Liverpool,['0ea21e34-3408-486e-ac2a-fe0832925ff7'],5,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:31:05.688,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.705253,,,,,,,,,,,,,,,,,,,bec9c556-2c02-4644-ab00-61fe00183465,986,,,"[41.4, 77.6]",31,,,,,-0.3005523,,40.0,Right Foot,,,"[75.6, 67.0]",,3.0,High Pass,,35.805027,,9.0,Incomplete,,,,,,,,,,,1,9,From Kick Off,34388.0,Jamie Carragher,2.0,Right Back,66,24,Liverpool,['bea7baab-6bb0-44b8-8396-0a1f3976baf7'],5,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:31:05.688,30,Pass,
,,,,,,,,,,,,,,,,,,,,,2.405781,,,,,,,,,,,,,,,,,,,bea7baab-6bb0-44b8-8396-0a1f3976baf7,987,,,"[44.5, 13.1]",31,,,,,-0.26003128,,40.0,Right Foot,,,"[66.3, 7.3]",,3.0,High Pass,,22.558369,,9.0,Incomplete,,,,,,,,,66.0,Recovery,1,9,From Kick Off,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,66,24,Liverpool,"['bec9c556-2c02-4644-ab00-61fe00183465', 'ee0f544e-b16e-49a7-abb6-2d8ff91811ce']",7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:07.393,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,ee0f544e-b16e-49a7-abb6-2d8ff91811ce,988,,,"[53.8, 72.8]",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,66,24,Liverpool,['bea7baab-6bb0-44b8-8396-0a1f3976baf7'],9,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:31:09.799,2,Ball Recovery,
