50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,"[47.3, 42.5]",,,,,,,,,,,,,,,,,0.993926,,,,,,,,,,,,,,,,,,,,,,60b2ff0a-bcb0-486f-8b53-3f51ffb931de,544,,,"[47.3, 42.5]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15410.0,Teddy Sheringham,22.0,Right Center Forward,37,105,Portsmouth,"['54669f4d-8788-4aa1-b663-32ef6baca494', '54b52033-31bc-4d1a-a1f4-f423bdcabfd8']",29,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:29.377,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.984884,,,,,,,,,,,,,,,,,,,,,,54669f4d-8788-4aa1-b663-32ef6baca494,545,,,"[47.3, 42.5]",12,,,,,1.4153444,,40.0,Right Foot,,,"[49.4, 55.9]",,1.0,Ground Pass,,13.563554,,,,,15505.0,Steve Stone,,,,,,,,1,1,Regular Play,15410.0,Teddy Sheringham,22.0,Right Center Forward,37,105,Portsmouth,['e84932a4-e214-4e9a-b5d9-4c7716d5a59d'],30,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:30.371,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,1.050707,,,,,,,,,,,,,,,,,,,,,,77d1523a-35b2-4ef0-81c3-c648c5a00404,546,,,"[69.7, 26.1]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,37,105,Portsmouth,"['490e7cc4-a998-48cf-9801-501a518e189f', 'e84932a4-e214-4e9a-b5d9-4c7716d5a59d']",31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:31.242,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e84932a4-e214-4e9a-b5d9-4c7716d5a59d,547,,,"[49.4, 55.9]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,37,105,Portsmouth,"['54669f4d-8788-4aa1-b663-32ef6baca494', '77d1523a-35b2-4ef0-81c3-c648c5a00404']",31,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:31.356,42,Ball Receipt*,True
,,,,,,,"[50.4, 55.5]",,,,,,,,,,,,,,,,,1.017354,,,,,,,,,,,,,,,,,,,,,,490e7cc4-a998-48cf-9801-501a518e189f,548,,,"[49.4, 55.9]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,37,105,Portsmouth,"['673b6b1b-2d66-4edc-8c93-d302d343fb51', '77d1523a-35b2-4ef0-81c3-c648c5a00404', 'a5933fa7-e09b-4b20-9b40-e239a4774c43', 'e84932a4-e214-4e9a-b5d9-4c7716d5a59d']",31,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:31.356,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,a5933fa7-e09b-4b20-9b40-e239a4774c43,549,,,"[69.7, 24.6]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,37,105,Portsmouth,"['490e7cc4-a998-48cf-9801-501a518e189f', '5c6fbba5-c2f2-4557-9ef2-4f4c891d3464', '673b6b1b-2d66-4edc-8c93-d302d343fb51']",32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:32.374,39,Dribbled Past,
,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,673b6b1b-2d66-4edc-8c93-d302d343fb51,550,,,"[50.4, 55.5]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,37,105,Portsmouth,['a5933fa7-e09b-4b20-9b40-e239a4774c43'],32,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:32.374,14,Dribble,True
,,,,,,,"[72.6, 76.0]",,,,,,,,,,,,,,,,,7.477127,,,,,,,,,,,,,,,,,,,,,,5c6fbba5-c2f2-4557-9ef2-4f4c891d3464,551,,,"[50.4, 55.5]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,37,105,Portsmouth,"['0458e321-ae22-4826-89f7-d94c3244609c', '673b6b1b-2d66-4edc-8c93-d302d343fb51', 'a5933fa7-e09b-4b20-9b40-e239a4774c43']",32,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:32.374,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.097332,,,,,,,,,,,,,,,,,,,,,,0458e321-ae22-4826-89f7-d94c3244609c,552,,,"[72.6, 76.0]",12,,,,,-1.9419484,,40.0,Right Foot,,,"[65.4, 57.5]",,2.0,Low Pass,,19.8517,,,,,15410.0,Teddy Sheringham,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,37,105,Portsmouth,['b0bd9784-617b-40ef-abf9-74e638720690'],39,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:39.851,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0bd9784-617b-40ef-abf9-74e638720690,553,,,"[65.4, 57.5]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15410.0,Teddy Sheringham,22.0,Right Center Forward,37,105,Portsmouth,['0458e321-ae22-4826-89f7-d94c3244609c'],40,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:40.948,42,Ball Receipt*,
,,,,,,,"[64.6, 55.7]",,,,,,,,,,,,,,,,,1.109916,,,,,,,,,,,,,,,,,,,,,,77e517d1-0e63-416b-8372-5e209b976e9c,554,,,"[65.4, 57.5]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15410.0,Teddy Sheringham,22.0,Right Center Forward,37,105,Portsmouth,"['70fc0b01-4a52-4148-8900-ce25bf7e9d6a', 'b0bd9784-617b-40ef-abf9-74e638720690', 'ff9b8d7b-eb17-4531-9b41-ecf8c755b867']",40,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:40.948,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.887128,,,,,,,,,,,,,,,,,,,,,,70fc0b01-4a52-4148-8900-ce25bf7e9d6a,555,,,"[49.9, 23.4]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,13.0,Right Center Midfield,37,105,Portsmouth,"['77e517d1-0e63-416b-8372-5e209b976e9c', 'ff9b8d7b-eb17-4531-9b41-ecf8c755b867']",41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:41.385,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.759797,,,,,,,,,,,,,,,,,,,,,,ff9b8d7b-eb17-4531-9b41-ecf8c755b867,556,,,"[64.6, 55.7]",12,,,,,-2.2730532,,40.0,Right Foot,,,"[58.0, 47.9]",,1.0,Ground Pass,,10.217632,,,,,40338.0,Nigel Quashie,,,,,,,,1,1,Regular Play,15410.0,Teddy Sheringham,22.0,Right Center Forward,37,105,Portsmouth,"['70fc0b01-4a52-4148-8900-ce25bf7e9d6a', 'cf8d1721-cbe1-4167-9934-465603637001']",42,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:42.058,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf8d1721-cbe1-4167-9934-465603637001,557,,,"[58.0, 47.9]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,37,105,Portsmouth,['ff9b8d7b-eb17-4531-9b41-ecf8c755b867'],42,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:42.818,42,Ball Receipt*,
,,,,,,,"[58.0, 47.9]",,,,,,,,,,,,,,,,,0.069408,,,,,,,,,,,,,,,,,,,,,,50ff175c-496b-4f14-bfd5-8e92523500d7,558,,,"[58.0, 47.9]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,37,105,Portsmouth,"['707475e6-3cf7-4a8a-b09a-3d368f845b3a', 'cf8d1721-cbe1-4167-9934-465603637001']",42,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:42.818,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.270027,,,,,,,,,,,,,,,,,,,,,,707475e6-3cf7-4a8a-b09a-3d368f845b3a,559,,,"[58.0, 47.9]",12,,,,,2.2455373,,38.0,Left Foot,,,"[48.8, 59.4]",,1.0,Ground Pass,,14.727186,,,,,40339.0,Arjan de Zeeuw,,,,,,,,1,1,Regular Play,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,37,105,Portsmouth,['3e0ec5c1-840e-4c28-93f1-9c75f3661084'],42,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:42.887,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e0ec5c1-840e-4c28-93f1-9c75f3661084,560,,,"[48.8, 59.4]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40339.0,Arjan de Zeeuw,3.0,Right Center Back,37,105,Portsmouth,['707475e6-3cf7-4a8a-b09a-3d368f845b3a'],44,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:44.157,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.895732,,,,,,,,,,,,,,,,,,,,,,3dc641b6-187a-4304-86a7-337ace929bef,561,,,"[49.2, 59.4]",12,,,,,-1.9040406,,40.0,Right Foot,,,"[42.0, 38.6]",,1.0,Ground Pass,,22.010906,,,,,40340.0,Dejan Stefanovic,,,,,,,,1,1,Regular Play,40339.0,Arjan de Zeeuw,3.0,Right Center Back,37,105,Portsmouth,['dc357b6b-cecd-4322-aac2-ebd059a8cb94'],44,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:44.157,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc357b6b-cecd-4322-aac2-ebd059a8cb94,562,,,"[42.0, 38.6]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40340.0,Dejan Stefanovic,5.0,Left Center Back,37,105,Portsmouth,['3dc641b6-187a-4304-86a7-337ace929bef'],46,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:46.053,42,Ball Receipt*,
,,,,,,,"[49.4, 31.2]",,,,,,,,,,,,,,,,,2.301259,,,,,,,,,,,,,,,,,,,,,,3d0cf9a8-4424-4de4-8bc2-28291a90d58e,563,,,"[42.0, 38.6]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40340.0,Dejan Stefanovic,5.0,Left Center Back,37,105,Portsmouth,"['9d858edd-ddf0-4b04-a517-1a6187268f11', 'dc357b6b-cecd-4322-aac2-ebd059a8cb94']",46,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:46.053,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,4.378846,,,,,,,,,,,,,,,,,,,,,,9d858edd-ddf0-4b04-a517-1a6187268f11,564,,,"[49.4, 31.2]",12,,,,,0.611045,,38.0,Left Foot,,,"[112.5, 75.4]",,3.0,High Pass,,77.04057,,77.0,Unknown,,15505.0,Steve Stone,,True,,,,,,1,1,Regular Play,40340.0,Dejan Stefanovic,5.0,Left Center Back,37,105,Portsmouth,['e62b2cf4-223f-4e51-a147-f80f750e1682'],48,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:48.354,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,1.361776,,,,,,,,,,,,,,,,,,,,,,a1b3371a-be5f-4feb-82c3-ae24b5b2da78,565,,,"[7.6, 4.7]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,37,105,Portsmouth,['e62b2cf4-223f-4e51-a147-f80f750e1682'],51,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:51.849,17,Pressure,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e62b2cf4-223f-4e51-a147-f80f750e1682,566,,,"[112.5, 75.4]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,37,105,Portsmouth,"['9d858edd-ddf0-4b04-a517-1a6187268f11', 'a1b3371a-be5f-4feb-82c3-ae24b5b2da78']",52,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:52.733,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,912153b3-a708-45cb-b3d6-ae9e21312b43,567,,,"[112.5, 75.4]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,37,105,Portsmouth,['f8330382-62b3-48a7-b204-fa8bd684d64c'],53,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:12:53.211,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,True,,,,,,,,,,,,,f8330382-62b3-48a7-b204-fa8bd684d64c,568,,,"[7.6, 4.7]",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,37,105,Portsmouth,['912153b3-a708-45cb-b3d6-ae9e21312b43'],53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:53.211,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,3.615084,,,,,,,,,,,,,,,,,,,,,,c0c24cb7-17c8-41c2-ad23-24ad1c09d51b,569,,,"[9.2, 11.7]",13,,,,,0.3114324,,40.0,Right Foot,,,"[76.3, 33.3]",,3.0,High Pass,,70.49092,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,62.0,Free Kick,1,3,From Free Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,38,1,Arsenal,"['95a79319-ebba-466e-8059-e8c487c8c218', 'cd638af0-6e6a-4470-838c-6a094905a268']",12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:12.244,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd638af0-6e6a-4470-838c-6a094905a268,570,,,"[76.3, 33.3]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15516.0,Thierry Henry,24.0,Left Center Forward,38,1,Arsenal,['c0c24cb7-17c8-41c2-ad23-24ad1c09d51b'],15,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:15.859,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,68ee7cbb-1c37-45e6-9c09-8233a4db41ee,571,,,"[76.3, 33.3]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15516.0,Thierry Henry,24.0,Left Center Forward,38,1,Arsenal,['95a79319-ebba-466e-8059-e8c487c8c218'],15,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:15.859,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,4.007787,,,,,,,,,,,,,,,,,,,,,,95a79319-ebba-466e-8059-e8c487c8c218,572,,,"[43.8, 46.8]",13,,,,True,0.8135597,,,,,,"[57.6, 61.4]",,3.0,High Pass,,20.089798,,,,,15505.0,Steve Stone,,,,,,66.0,Recovery,1,3,From Free Kick,40340.0,Dejan Stefanovic,5.0,Left Center Back,38,1,Arsenal,"['68ee7cbb-1c37-45e6-9c09-8233a4db41ee', '87b96ab8-eaed-4ff7-8e42-59af822fbe4c', 'c0c24cb7-17c8-41c2-ad23-24ad1c09d51b']",15,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:13:15.859,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87b96ab8-eaed-4ff7-8e42-59af822fbe4c,573,,,"[57.6, 61.4]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15505.0,Steve Stone,12.0,Right Midfield,38,1,Arsenal,['95a79319-ebba-466e-8059-e8c487c8c218'],18,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:13:18.440,42,Ball Receipt*,
,,,,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,914b7041-e57b-4144-ad41-5a0ea0ded99a,574,,,"[63.3, 19.0]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,38,1,Arsenal,['2a4250f5-a2d6-4d3d-8a0b-85b37cf4b609'],18,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:18.440,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,2a4250f5-a2d6-4d3d-8a0b-85b37cf4b609,575,,,"[56.8, 61.1]",13,,,,True,-1.1560787,,,,,,"[63.8, 45.2]",,3.0,High Pass,,17.372679,,77.0,Unknown,,,,,,,,,,,1,3,From Free Kick,15505.0,Steve Stone,12.0,Right Midfield,38,1,Arsenal,['914b7041-e57b-4144-ad41-5a0ea0ded99a'],18,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:13:18.440,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,1.229253,,,,,,,,,,,,,,,,,,,,,,39fb97db-9536-45ba-b780-e329d8f33bd1,576,,,"[63.8, 45.2]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,38,1,Arsenal,['ffe53a01-c451-41a7-a0fa-05b9ca4e8c64'],19,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:13:19.653,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0887baec-21f4-4593-9d23-d0425b54733a,577,,,"[63.8, 45.2]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,38,1,Arsenal,['ffe53a01-c451-41a7-a0fa-05b9ca4e8c64'],19,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:13:19.867,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,True,,,,,,,,,,,,,ffe53a01-c451-41a7-a0fa-05b9ca4e8c64,578,,,"[56.3, 34.9]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,38,1,Arsenal,"['0887baec-21f4-4593-9d23-d0425b54733a', '39fb97db-9536-45ba-b780-e329d8f33bd1']",19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:19.867,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,1.215518,,,,,,,,,,,,,,,,,,,,,,29e7ea07-81ef-4eb6-86f9-67f6a23eb4ef,579,,,"[57.9, 38.6]",13,,,,,-0.019478057,,40.0,Right Foot,,,"[73.3, 38.3]",,1.0,Ground Pass,,15.402922,,,,,15042.0,Dennis Bergkamp,,,,,,62.0,Free Kick,1,3,From Free Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,39,1,Arsenal,['198cce79-c936-4f8c-afb0-8a156a4b576f'],25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:25.024,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,1.256472,,,,,,,,,,,,,,,,,,,,,,73421848-c05f-460e-be2d-caaac9db6ebb,580,,,"[45.3, 41.8]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40340.0,Dejan Stefanovic,5.0,Left Center Back,39,1,Arsenal,"['198cce79-c936-4f8c-afb0-8a156a4b576f', '62e54427-efc8-4e77-9d53-28009378abd3']",25,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:13:25.656,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198cce79-c936-4f8c-afb0-8a156a4b576f,581,,,"[73.3, 38.3]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,39,1,Arsenal,"['29e7ea07-81ef-4eb6-86f9-67f6a23eb4ef', '73421848-c05f-460e-be2d-caaac9db6ebb']",26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:26.239,42,Ball Receipt*,True
,,,,,,,"[74.0, 38.3]",,,,,,,,,,,,,,,,,0.794762,,,,,,,,,,,,,,,,,,,,,,62e54427-efc8-4e77-9d53-28009378abd3,582,,,"[73.3, 38.3]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,39,1,Arsenal,"['198cce79-c936-4f8c-afb0-8a156a4b576f', '73421848-c05f-460e-be2d-caaac9db6ebb', 'f6ade890-32a5-46a9-a8c9-e96e3ed7f8af']",26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:26.239,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.248404,,,,,,,,,,,,,,,,,,,,,,f6ade890-32a5-46a9-a8c9-e96e3ed7f8af,583,,,"[74.0, 38.3]",13,,,,,-2.1498706,,38.0,Left Foot,,,"[63.8, 22.7]",,1.0,Ground Pass,,18.63867,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,1,3,From Free Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,39,1,Arsenal,['7acc1bb0-7825-4009-9d47-c712b1217d59'],27,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:27.034,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7acc1bb0-7825-4009-9d47-c712b1217d59,584,,,"[63.8, 22.7]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,39,1,Arsenal,['f6ade890-32a5-46a9-a8c9-e96e3ed7f8af'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:28.283,42,Ball Receipt*,
,,,,,,,"[63.8, 22.7]",,,,,,,,,,,,,,,,,0.580317,,,,,,,,,,,,,,,,,,,,,,ba5c4cdd-51e6-4e13-bd9b-7ac722c6060a,585,,,"[63.8, 22.7]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,39,1,Arsenal,"['7acc1bb0-7825-4009-9d47-c712b1217d59', 'bbf70ad3-e99b-4a6f-a8a6-a4a743639036']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:28.283,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.216385,,,,,,,,,,,,,,,,,,,,,,bbf70ad3-e99b-4a6f-a8a6-a4a743639036,586,,,"[63.8, 22.7]",13,,,,,-0.03551805,,38.0,Left Foot,,,"[83.5, 22.0]",,1.0,Ground Pass,,19.712433,,,,,15516.0,Thierry Henry,,,,,,,,1,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,39,1,Arsenal,['256e1eda-d3eb-4b5a-a85e-aeeb6e4449ac'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:28.863,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.466623,,,,,,,,,,,,,,,,,,,,,,61ec2a04-1a10-4141-9d3f-4c1703ccac62,587,,,"[36.6, 58.1]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,40339.0,Arjan de Zeeuw,3.0,Right Center Back,39,1,Arsenal,"['256e1eda-d3eb-4b5a-a85e-aeeb6e4449ac', '70fac04e-e3bb-40c8-b20e-a5a2e94a1716']",29,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:13:29.954,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256e1eda-d3eb-4b5a-a85e-aeeb6e4449ac,588,,,"[83.5, 22.0]",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15516.0,Thierry Henry,24.0,Left Center Forward,39,1,Arsenal,"['61ec2a04-1a10-4141-9d3f-4c1703ccac62', 'bbf70ad3-e99b-4a6f-a8a6-a4a743639036']",30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:30.079,42,Ball Receipt*,True
